comments,sentiments,grade,score,ScenicSpot,labels
好 很好 非常好 特别的好 太好了,0.952504944,1,5,琴岛之眼摩天轮,pretty good
白天有空调但是太阳烤一些，不知不觉就转下来了，估计晚上回很漂亮，白天景色一般，有机会晚上再去一次,0.947640706,1,5,琴岛之眼摩天轮,pretty good
，没想到积分有那么多用处啊，从知道积分这么有用开始，我一直就复制这条说说，这样我就不用每次都打字了，真的挺好,0.152315588,0,3,琴岛之眼摩天轮,pretty bad
带孩子来玩，几分钟，票价偏贵。其他还好吧,0.726780016,1,3,琴岛之眼摩天轮,pretty good
琴岛之眼一直在转，还以为有人才转呢。服务人员对美团团购的顾客也很有准备，问了是团购，直接拿了一个手机过来扫描。整个过程非常满意。,0.970504873,0,5,琴岛之眼摩天轮,pretty good
一般，摩天轮转动的时候比较慢！,0.869536497,1,2,琴岛之眼摩天轮,pretty good
俯瞰周边环境很是美夜间应该会更漂亮下次来尝试,0.99946958,1,5,琴岛之眼摩天轮,pretty good
还不错，一直想来，一拖拖了一年…终于来了，感觉还可以，就是时间太短了，平常人也不多，就那样空转，可惜了～为什么不票价便宜一点增增人气呢？呵呵,0.887655611,1,4,琴岛之眼摩天轮,pretty good
很高，一点也不晃，很稳，好高，景色很高,0.99905907,1,5,琴岛之眼摩天轮,pretty good
跟媳妇去玩的   感觉很不错  风景很好,0.973431175,1,5,琴岛之眼摩天轮,pretty good
很喜欢，很稳定，玩的很高兴，下次还来,0.989362559,1,5,琴岛之眼摩天轮,pretty good
很不错呦，算这次去了三次！！！,0.067918661,1,5,琴岛之眼摩天轮,pretty bad
不错，儿子爱坐，天气好的时候可以将海景收入眼底！,0.975564844,1,5,琴岛之眼摩天轮,pretty good
不错不错，非常不错，不过灯不是太多，夜景还行吧，不错不错，非常不错，不过灯不是太多，夜景还行吧，不错不错，非常不错，不过灯不是太多，夜景还行吧，不错不错，非常不错，不过灯不是太多，夜景还行吧，不错不错，非常不错，不过灯不是太多，夜景还行吧，,1,1,5,琴岛之眼摩天轮,pretty good
出票速度很快，白天去的，没有大雾，整体感觉很棒，人也不少，值得去玩,0.998870311,1,5,琴岛之眼摩天轮,pretty good
环境很好，视野也不错，票价贵了,0.961670582,1,5,琴岛之眼摩天轮,pretty good
挺好的！周围也有好多吃饭购物的地方！,0.930096515,1,5,琴岛之眼摩天轮,pretty good
服务超级好，但是建议晴天过去哦，一般时候雾太大！上去了什么都看不到！,0.792330217,1,5,琴岛之眼摩天轮,pretty good
晚上坐摩天轮真的很带感！不错！,0.998269169,1,5,琴岛之眼摩天轮,pretty good
"很赞，很喜欢 自己去的也很嗨,",0.962333973,1,5,琴岛之眼摩天轮,pretty good
服务态度特别好，到了最高点，景色很美。,0.99197331,1,5,琴岛之眼摩天轮,pretty good
白天坐的，很不错。服务态度也很好，由于恐高，一直在上面怕怕的,0.845451942,1,5,琴岛之眼摩天轮,pretty good
很喜欢     比去那买便宜           挺好   以后还会去,0.974364946,1,5,琴岛之眼摩天轮,pretty good
第一次在我们大青岛坐摩天轮，小时候坐过一次，记忆里也没什么可怕的，今天有时间来黄岛石油大学南门对面的唐岛湾海上嘉年华坐了一次摩天轮，刚上去的时候特别兴奋，可是到了有一定高度的地方我才发现自己是有恐高症的，吓得我是一动也不敢动，当升到最高点的时候我才发现原来夜景是如此美丽，总之真的很不错，就像坐直升机的感觉，有机会的小伙伴也去体验一下吧！不错的！,0.999999997,1,5,琴岛之眼摩天轮,pretty good
还好啦，，就是没有想像的高，不过上去了以后也很激动呢,0.98127623,1,2,琴岛之眼摩天轮,pretty good
第一次去玩，感觉很好，视野挺不错,0.998725636,1,5,琴岛之眼摩天轮,pretty good
第一次坐还不错，不过就是太快了，还没过瘾,0.988717317,1,4,琴岛之眼摩天轮,pretty good
转一圈就十分钟，票价贵贵，也不办理月票或者年卡，孩子喜欢座，按次卖票真是不划算啊,0.284364489,0,4,琴岛之眼摩天轮,pretty bad
挺好的，里面有空调，很凉快，能看见海景,0.954768401,1,5,琴岛之眼摩天轮,pretty good
还不错，周围正在发展，以后一定特别棒,0.998876015,1,5,琴岛之眼摩天轮,pretty good
还可以吧～不是很大。但也不小～还有锁～在上面看琴岛的夜景真的还是很不错的～推荐大家去～旁边是类似三里屯那样子的商业街～整的还算繁华～现在还没有完工～去的人不是特别多～。～对了。晚上看到了一个黑人老外。。真的是就能看见眼白和衣服。我以为我见鬼了希望他看不懂中文看不到这条,0.914258044,1,4,琴岛之眼摩天轮,pretty good
速度不是很快  不会害怕  还有空调   棒棒哒,0.527182042,1,5,琴岛之眼摩天轮,just so so
晚上看比较好，灯火阑珊的，马路上行驶的车的车灯星星点点的，十五分钟一圈。。。高六十四米其实也没感觉多高，只能看到附近一些景色，不过还好吧，团购比拿着学生证到现场买还便宜。。。凑一百字怎么这么难呢？真是醉了。。,0.474651283,0,3,琴岛之眼摩天轮,just so so
不错，直接拿着手机去检票就行，很方便。,0.925053235,1,5,琴岛之眼摩天轮,pretty good
可以看到开发区。。。。摩天轮很稳。。。。,0.972751278,1,5,琴岛之眼摩天轮,pretty good
服务好，态度好，风景好，值得购买，最好晴天去，看的远，而且运行平稳，女朋友很开心，………………………………………………………………………………………………………………………………………………………………,0.999868786,1,5,琴岛之眼摩天轮,pretty good
设施很好，海滨风光一览无余，很不错的体验！,0.999687791,1,5,琴岛之眼摩天轮,pretty good
看着想坐，坐了又感觉没啥……鸡肋……,0.661063939,1,4,琴岛之眼摩天轮,just so so
摩天轮能升的很高 速度也很慢 能看到美丽的海景    一圈大概15分钟 里面还有空调 不会觉得闷热~,0.780986824,1,4,琴岛之眼摩天轮,pretty good
不错，特意去的黄岛做了个摩天轮真帅,0.992483014,1,5,琴岛之眼摩天轮,pretty good
设施很好，环境很好，服务也很好，值得一玩,0.995686836,1,5,琴岛之眼摩天轮,pretty good
很好，服务，环境，值得一玩，高大上,0.988337803,1,5,琴岛之眼摩天轮,pretty good
上去之后有点害怕 不过最高点的景倒挺好看,0.870611536,1,5,琴岛之眼摩天轮,pretty good
服务好 验票快 风景特别美！！,0.974981221,1,5,琴岛之眼摩天轮,pretty good
挺好的，能看到全貌，晚上看最漂亮了,0.969195644,1,5,琴岛之眼摩天轮,pretty good
正好是夕阳时分坐的，太美了，第一次坐，还是有点害怕的,0.818346431,1,5,琴岛之眼摩天轮,pretty good
2016跨年～晚上的摩天轮好漂亮～,0.991090785,1,5,琴岛之眼摩天轮,pretty good
高高的~很漂亮，很稳，为什么要十五个字😂,0.995455297,1,5,琴岛之眼摩天轮,pretty good
挺不错的，就是没有宣传的那么好→_→ 机器很新，布置的也不错，可以坐坐玩玩,0.999716642,1,4,琴岛之眼摩天轮,pretty good
时间太短了  10多分钟  别的后可以,0.076935262,1,5,琴岛之眼摩天轮,pretty bad
很好不过当天去早了围着海边转了一圈 本来想晚上去 结果那天下了暴雨 第二天早上去的万里无云还是蛮不错的....服务很好时间挺短的一会就转完了   快到顶上晃晃悠悠的   还好啦,0.749827216,0,5,琴岛之眼摩天轮,pretty good
不错，环境挺好的，值得去做，感觉非常好。,0.996610864,1,5,琴岛之眼摩天轮,pretty good
挺过瘾的！真不错！还会再去的，值得推荐！估计晚上会更美,0.999416063,1,5,琴岛之眼摩天轮,pretty good
大老远来坐摩天轮！对于恐高的我来说是种挑战,0.97158969,1,4,琴岛之眼摩天轮,pretty good
还行，没有想象的那么好，十分钟多一点就转完了，不快也不慢，没什么好怕的，晚上去的，觉得开发区的夜景很一般～,0.883906851,0,4,琴岛之眼摩天轮,pretty good
"很不错，很好玩，很棒，服务好。美美哒美美哒，
",0.999997893,1,5,琴岛之眼摩天轮,pretty good
好久之前坐了，都忘了评价不好意思。很不错，强烈推荐,0.9499985,1,5,琴岛之眼摩天轮,pretty good
价格能便宜点就会常去。其他都不错,0.895101229,1,4,琴岛之眼摩天轮,pretty good
挺实惠的。两个人这些钱。而且确实挺高的。哈哈好评啊,0.972301206,0,5,琴岛之眼摩天轮,pretty good
震撼之美，非常值得推荐，液晶很漂亮，在高处看奥乐购全景很漂亮,0.999993824,1,5,琴岛之眼摩天轮,pretty good
还可以 就是一圈时间很短 十分钟左右的样子！,0.526971427,1,4,琴岛之眼摩天轮,just so so
超级刺激 第一次去的时候 又兴奋又害怕 结果等升到顶的时候 两眼泪花☺等又带着孩子去了一次 才好好欣赏了一下美景,0.979433585,1,5,琴岛之眼摩天轮,pretty good
虽然有点小，但能看到海景，还是不错的，比天津之眼好，个人感觉。,0.957637077,1,4,琴岛之眼摩天轮,pretty good
没想象的那么好，摩天轮有点低速度有点快，但整体来说还不错,0.999488427,1,3,琴岛之眼摩天轮,pretty good
下午和朋友一起去的 转一圈大概十来分钟 没什么特别的感觉 可能换成对象+ 晚上就有感觉了吧 哈哈 坐摩天轮是一直以来的梦想 现在终于实现了 还有服务态度很好哦 …………………………………………………凑字数～,0.998807526,1,5,琴岛之眼摩天轮,pretty good
挺好，晚上再去坐已经关了，如果时间延长点更好,0.786250029,0,5,琴岛之眼摩天轮,pretty good
15分钟左右，还可以，景色不错哦,0.955696798,1,5,琴岛之眼摩天轮,pretty good
很好的体验，可以看到唐岛湾全景。,0.991026007,1,5,琴岛之眼摩天轮,pretty good
不错，只不过是天气不好，有雾霾,0.41931357,0,5,琴岛之眼摩天轮,just so so
第一次坐，带孩子一块还不错，视野很好，不觉得眼晕,0.997240918,1,5,琴岛之眼摩天轮,pretty good
时间短点了，孩子还没坐够，呵呵,0.601291037,1,5,琴岛之眼摩天轮,just so so
只有一圈，因起雾具景色-般，只有三厢。,0.697184892,1,5,琴岛之眼摩天轮,just so so
感觉还不错.本人恐高但是没有多害怕,0.678198195,1,5,琴岛之眼摩天轮,just so so
感觉很不错   就是去的那天雾有点大   不然会很不错,0.999556609,1,4,琴岛之眼摩天轮,pretty good
很漂亮的海景。玩的很开心。一直在拍照。就是时间太短了，不过瘾呢。,0.999270607,1,5,琴岛之眼摩天轮,pretty good
非常好，就是我和我姐吓死了，哈哈哈哈,0.926811597,1,5,琴岛之眼摩天轮,pretty good
孩子喜欢，经常去，晴天景色不错，唐岛湾尽在眼底,0.998458611,1,5,琴岛之眼摩天轮,pretty good
还好，还好，还好，还好，还好，还好，还好。,0.994808287,0,4,琴岛之眼摩天轮,pretty good
去的那天有雾   等着晴天的时候一定要再去一次,0.355891885,1,4,琴岛之眼摩天轮,just so so
很不错！哈哈，最高点还有点恐高～不过要是更高点就好～,0.758646206,1,5,琴岛之眼摩天轮,pretty good
第二次来到这里，这次带着我朋友全家，孩子们玩的特别开心，现在高空中的感觉真好，服务态度超好，还会继续支持哟,0.996159764,1,5,琴岛之眼摩天轮,pretty good
还不错人不太多多风景也不错。。。。。。,0.973733008,1,5,琴岛之眼摩天轮,pretty good
当天消费当天团购，要不会有很多乱子发生！不过还是很好玩的,0.169004692,0,5,琴岛之眼摩天轮,pretty bad
很不错，蛮好的，也很高，团购也便宜,0.991215971,1,5,琴岛之眼摩天轮,pretty good
跟老公两个人去坐的、他恐高吓得不行了、但还是陪我坐完了、挺好玩的,0.766670127,1,3,琴岛之眼摩天轮,pretty good
很好玩，在现场排队的过程中买的直接省了10元钱！,0.083160755,1,5,琴岛之眼摩天轮,pretty bad
大约15分钟吧，可能还不到，玩的挺开心的，周围景色只能算一般,0.907996774,0,5,琴岛之眼摩天轮,pretty good
第三次去了，感觉还是那么赞！好评没商量,0.433282457,1,5,琴岛之眼摩天轮,just so so
风景很不错，就是时间有点短，建议转两圈,0.707275342,1,5,琴岛之眼摩天轮,pretty good
不错，时间太短10来分钟就下来了，孩子都坐了两次了,0.685787272,1,5,琴岛之眼摩天轮,just so so
直接验证，速度很快。景色很好，周边可以购物。,0.999521695,1,5,琴岛之眼摩天轮,pretty good
时间挺快的    觉得还好吧         高处时挺害怕的,0.946033532,1,5,琴岛之眼摩天轮,pretty good
很给力！很壮观  上面看景色漂亮多了，有趣的一天,0.999740317,1,5,琴岛之眼摩天轮,pretty good
孩子很是兴奋，还想再座一次。位置不错，看海看景尽收眼底。,0.999672332,1,5,琴岛之眼摩天轮,pretty good
没什么感觉就转完了 不过还是很漂亮好像晚上去一次,0.850899712,0,3,琴岛之眼摩天轮,pretty good
挺好玩的，建议情侣一起 不过我是白天去的 肯定不如晚上好玩,0.805851553,1,5,琴岛之眼摩天轮,pretty good
感觉还可以，要不是有雾，感觉景色还能更好。,0.951647603,1,5,琴岛之眼摩天轮,pretty good
好慢，就是晚上夜景不错，一会儿就完了，还行,0.933875119,1,4,琴岛之眼摩天轮,pretty good
不错，买了大学生优惠券。挺划算的，只是今天天气不太好。,0.938693483,1,5,琴岛之眼摩天轮,pretty good
还不错，就是时间有点短，小孩没坐够,0.593310373,1,5,琴岛之眼摩天轮,just so so
第一次初吻就在这里没了，据说在摩天轮的最高处接吻会幸福，是吗？,0.999293208,1,5,琴岛之眼摩天轮,pretty good
不错，很酷，俯瞰整个海滨风景，美景,0.999512315,1,5,琴岛之眼摩天轮,pretty good
挺好，不错不错，时间十二三分钟就结束了,0.968469027,1,5,琴岛之眼摩天轮,pretty good
很好，不错，很喜欢，非常开心，很喜欢,0.998713389,1,5,琴岛之眼摩天轮,pretty good
跟小时候感觉一样，只不过现在恐高了！,0.881529075,0,4,琴岛之眼摩天轮,pretty good
景色很美，环境很好，很喜欢，昨天有推荐给朋友,0.999843321,1,5,琴岛之眼摩天轮,pretty good
挺好的 速度不快 情侣可以去感受一下,0.944796179,1,4,琴岛之眼摩天轮,pretty good
好慢啊，哈哈，期待好久的摩天轮，晚上坐真的好漂亮,0.991766393,1,5,琴岛之眼摩天轮,pretty good
很浪漫哦和男朋友一起来的很不错,0.994003837,1,5,琴岛之眼摩天轮,pretty good
海边环境非常好，就是价格贵，时间短,0.84541749,1,5,琴岛之眼摩天轮,pretty good
满意～风景很漂亮，团购服务很好,0.994789747,1,5,琴岛之眼摩天轮,pretty good
海边上的不错有特色值得去，赞赞赞 环境也好漂亮,0.999999643,1,5,琴岛之眼摩天轮,pretty good
在上面往下看海感觉挺好的，当然滴有人陪啦，自己一个人还是别了另外的确挺高的，能看见浅海的海底，还有远处的高楼。。。就是时间太短了，感觉一小会儿就没了。。。没去过的话，推荐去试一下，一次就好,0.996814458,1,5,琴岛之眼摩天轮,pretty good
还不错就是感觉有点不安全。可能心里在作祟,0.796608123,1,5,琴岛之眼摩天轮,pretty good
还行，挺好，只不过当时一起去的那个女朋友没有了,0.958120677,0,5,琴岛之眼摩天轮,pretty good
挺好的，服务环境都很好，上面的景色很美的。和女朋友去的，美美哒,0.999978177,1,5,琴岛之眼摩天轮,pretty good
很不错，很浪漫，挺喜欢的，以后还会来，,0.998616287,1,5,琴岛之眼摩天轮,pretty good
完美！！！这是我想要的效果！！！完美！！！,0.291959873,1,5,琴岛之眼摩天轮,pretty bad
不错～第一次从高空俯瞰开发区，感觉好刺激，,0.990533781,1,5,琴岛之眼摩天轮,pretty good
转的好快呀，整个过程就十几分钟，不过服务特别好,0.83923901,0,5,琴岛之眼摩天轮,pretty good
很方便换票，来做好多次摩天轮啦～每次都很开森,0.928779912,1,5,琴岛之眼摩天轮,pretty good
新开的，很不错，正好靠海边，到上面大海一览无遗，就是本人有点恐高,0.897306274,1,4,琴岛之眼摩天轮,pretty good
还不错吧，白天坐的，后悔没晚上坐！,0.537234744,0,4,琴岛之眼摩天轮,just so so
团购很合适 验证也很快 绝对好评,0.954724125,1,5,琴岛之眼摩天轮,pretty good
晚上去的 夜景特别好看，还会再去,0.907703802,1,5,琴岛之眼摩天轮,pretty good
很美而且态度很好特别漂亮带了个帅哥去～嘿嘿,0.998736093,1,5,琴岛之眼摩天轮,pretty good
带着老妈一块感受一下，服务很好，视野也不错,0.993646586,1,5,琴岛之眼摩天轮,pretty good
挺好的。就是还没感受到就结束了。哈哈。好尴尬。,0.806931992,0,5,琴岛之眼摩天轮,pretty good
还好，挺实惠的，服务也好，就是有点恐高,0.951259035,1,5,琴岛之眼摩天轮,pretty good
很好玩。运转的很慢，一点也不怕。,0.691425643,1,4,琴岛之眼摩天轮,just so so
第二次去了，儿子喜欢，老公不敢上，我自己感觉还行,0.734023114,0,5,琴岛之眼摩天轮,pretty good
很喜欢呢 虽然时间有点短但是很满足。,0.782459047,1,5,琴岛之眼摩天轮,pretty good
在黄岛，去的时候人不多，比售票便宜10块，刷卡进入,0.02099513,1,5,琴岛之眼摩天轮,pretty bad
超级喜欢！就是那天雾太大 啥都看不见……,0.925893384,1,5,琴岛之眼摩天轮,pretty good
服务很好，没玩够，下次还来玩好好好好好好好好好好好好好好好好,0.93830692,0,5,琴岛之眼摩天轮,pretty good
不是那么好，感觉还需要改进，价格太高,0.620978008,0,1,琴岛之眼摩天轮,just so so
不错的景观，就是时间短了点啊～,0.647091148,1,4,琴岛之眼摩天轮,just so so
不错，价格也不贵，争取晚上再去一次,0.48189096,1,5,琴岛之眼摩天轮,just so so
一圈十来分钟，登高望远也挺舒畅！登高，风急天高猿啸哀，渚清沙白鸟飞回。无边落木萧萧下，不尽长江滚滚来。万里悲秋常作客，百年多病独登台。艰难苦恨繁霜鬓，潦倒新停浊酒杯。横看成岭侧成峰，远近高低各不同，不识庐山真面目，只缘身在此山中。,0.999999931,1,5,琴岛之眼摩天轮,pretty good
很漂亮！态度很好！一家欢乐！还会去！,0.984086797,1,5,琴岛之眼摩天轮,pretty good
感觉很好的，服务也好，就是时间太短啦,0.524790648,1,5,琴岛之眼摩天轮,just so so
真的很漂亮，不过本人有点恐高，没敢往下看,0.645592822,1,5,琴岛之眼摩天轮,just so so
有点贵，风景也一般吧～～～～～,0.748571375,1,4,琴岛之眼摩天轮,pretty good
很刺激，因为恐高，没敢动，很好。,0.578332166,1,5,琴岛之眼摩天轮,just so so
还可以，天气有点雾，可以看海景,0.994404872,1,4,琴岛之眼摩天轮,pretty good
感觉还不错，个人有点恐高啊，不过有人陪着还可以啦,0.912349953,1,4,琴岛之眼摩天轮,pretty good
很好，孩子很喜欢的，服务也很好,0.991931905,0,5,琴岛之眼摩天轮,pretty good
挺好的 就是挺快的20分钟完了 有点贵,0.935726052,0,5,琴岛之眼摩天轮,pretty good
很棒，美团很便宜，情侣可以来，甜蜜,0.998277984,1,5,琴岛之眼摩天轮,pretty good
挺好的，就是时间有一点短，可玩的项目太少了,0.466611175,0,5,琴岛之眼摩天轮,just so so
我们是晚上坐的，从摩天轮上看黄岛的夜景很美，重要的是身边的人。,0.999776753,1,4,琴岛之眼摩天轮,pretty good
还可以，就是时间短点，周围景色不错,0.951694485,1,4,琴岛之眼摩天轮,pretty good
非常好，非常，刺激。值得再去一次,0.853510599,1,5,琴岛之眼摩天轮,pretty good
还是不错的，不过刚坐上是有点晕,0.725100326,0,5,琴岛之眼摩天轮,pretty good
说过的好的v洗帝国时代跟苏苏v嘎嘎嘎嘎,0.995745929,0,5,琴岛之眼摩天轮,pretty good
挺好的 但是就是一圈时间太短感觉有些不值,0.17005714,0,3,琴岛之眼摩天轮,pretty bad
钢管里面沙沙作响，还不错，不算太高,0.244572743,0,5,琴岛之眼摩天轮,pretty bad
设施不错，环境很美，每次坐摩天轮都有幸福的感觉……,0.999982444,1,5,琴岛之眼摩天轮,pretty good
强烈推荐大家去玩玩，海上风景一览无余。,0.998164059,1,5,琴岛之眼摩天轮,pretty good
不错不错不错不错不错不错不错不错不错不错不错不错不错,1,1,4,琴岛之眼摩天轮,pretty good
挺好的，风景还行吧和妈妈一起来的，一圈挺长时间的,0.997496408,1,5,琴岛之眼摩天轮,pretty good
很好很好，为了积分要打15个字,0.815808252,1,3,琴岛之眼摩天轮,pretty good
人不多不用排队，就是不如想象中高。,0.196488757,1,4,琴岛之眼摩天轮,pretty bad
服务态度很好，帅哥开关门，我有点恐高，不过上面景色很美,0.996025441,1,5,琴岛之眼摩天轮,pretty good
当时是最后一个入场的，好及时啊总之还是不错的，人生中第一次坐摩天轮，虽然是晚上乘坐的，但是别有一番感觉哦，有机会白天再去玩玩。和男朋友一起玩，棒棒哒！工作人员还特意为我等了粉色的摩天轮，非常感谢～,0.99999986,1,5,琴岛之眼摩天轮,pretty good
还不错吧，就是时间太短了。。很平稳，不怎么害怕,0.838888434,1,4,琴岛之眼摩天轮,pretty good
下着雨没有什么感觉，特别慢，挺惬意的,0.992316357,1,4,琴岛之眼摩天轮,pretty good
很方便，快捷，景色也不错，晚上去比较好,0.982293613,0,4,琴岛之眼摩天轮,pretty good
服务很好，态度也很好，摩天轮很漂亮，值得情侣去浪漫一下,0.999954755,1,5,琴岛之眼摩天轮,pretty good
坐上去很稳，一点也不晃，就是去的时候雾太大了，海水还落潮了，没看到很美的海景，等天气好的时候还要再去一次，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，,0.961050924,1,5,琴岛之眼摩天轮,pretty good
体验一下还可以，没什么意思，感觉很快，不太值，景色什么的因为大雾……,0.979984576,0,5,琴岛之眼摩天轮,pretty good
设施安全，环境不错，就是声音有点吓人,0.819353127,1,5,琴岛之眼摩天轮,pretty good
还行吧 以为学生半价呢 跟团一个价格,0.185951966,1,5,琴岛之眼摩天轮,pretty bad
就是太贵了…根本不值得花这个价钱,0.575749258,1,5,琴岛之眼摩天轮,just so so
repo 是靠体力与科目咯DJ look 图,0.714925021,1,5,琴岛之眼摩天轮,pretty good
设施不错，很慢的，大概有十分钟的时间,0.484236034,1,5,琴岛之眼摩天轮,just so so
"去青岛没有遗憾了！下次去一定还会再坐一次的,环境超级好不好还觉得特此温馨,从最高处往下看的时候感觉整个人都属于琴岛了,话不多说了直接看图吧,还有下次一定会带支笔去的！！！！！！！！！！！！！！！！！！！",0.999942729,0,5,琴岛之眼摩天轮,pretty good
我有点害怕 儿子一点不怕 海景很漂亮的,0.976661812,1,5,琴岛之眼摩天轮,pretty good
感觉时间有点短啊。虽然也挺有趣的… 地方有点偏，坐车坐好久…,0.827285012,1,3,琴岛之眼摩天轮,pretty good
接近15分钟的时间吧，黄岛开发区还在开发，以后城市建起来了，晚上灯光应该很美。美中不足的是很多地方搁浅了，看上去没有特别美。,0.991249786,1,5,琴岛之眼摩天轮,pretty good
就到家财经网坚持坚持奶昔大结局,0.998924526,1,5,琴岛之眼摩天轮,pretty good
期待已久的，晚上去可以看夜景，很美。！！！！！！？？！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！,0.987628491,1,5,琴岛之眼摩天轮,pretty good
小外甥坐了好几次，乐此不疲哈哈，团购还是比较划算的,0.666337924,0,5,琴岛之眼摩天轮,just so so
还是不错的，夜景也很漂亮，晚上去不错,0.999551103,1,3,琴岛之眼摩天轮,pretty good
只能说白天不好看，而且摩天轮好小。。。。,0.43625707,1,4,琴岛之眼摩天轮,just so so
还行吧，就是大雾天，气氛默默么得没,0.87174822,1,5,琴岛之眼摩天轮,pretty good
感觉就一会儿的时间，而且到上面也没有什么好景色，太坑了,0.389951554,0,1,琴岛之眼摩天轮,just so so
还行，挺不错的，尤其是晚上的景色特别美,0.999247522,1,4,琴岛之眼摩天轮,pretty good
已经第二次 购买了。喜欢高空的感觉 方便实惠 好评的说。,0.849574155,1,5,琴岛之眼摩天轮,pretty good
很好，速度很快，很好用，省钱实用，立拍立去,0.994860784,1,5,琴岛之眼摩天轮,pretty good
设施不错 位置也好找 晚上去的也不用排队,0.226430775,1,5,琴岛之眼摩天轮,pretty bad
还不错，里面还带空调就是周边的海水干了，大煞风景,0.745688425,1,4,琴岛之眼摩天轮,pretty good
感觉时间过得很快就到了，但是视觉效果很棒的！点赞,0.999798089,1,5,琴岛之眼摩天轮,pretty good
好喜欢，在海边，好漂亮！真心推荐去，不过个人觉得还可以更好,0.999427893,1,5,琴岛之眼摩天轮,pretty good
还不错，一家人一起去玩的，就是觉得时间太短，要能两圈就好了,0.671782796,1,4,琴岛之眼摩天轮,just so so
挺好的，在上面看的很远，视线很广，就是太高了都不敢往下看，晃悠的时候，有点害怕呢，下来挺快的,0.961519463,0,5,琴岛之眼摩天轮,pretty good
感觉摩天轮转的好快啊，都没有玩够就结束了~今天天气很好，春天了就是应该出来玩一玩，蓝蓝的天空，在最顶端可以看得好远好远。和好朋友一起玩的很开心，位置也很好找，今天人也不是很多。总而言之是很愉快的体验~,0.999999956,1,5,琴岛之眼摩天轮,pretty good
带着孩子去坐坐，虽然恐高，但是孩子开心就好,0.989931944,1,5,琴岛之眼摩天轮,pretty good
真心感觉一般，就是围着空中转一圈，没啥可看的，时间还那么短,0.356724423,0,2,琴岛之眼摩天轮,just so so
海风袭来  高高低低 孩子们玩的很开心,0.975211453,1,5,琴岛之眼摩天轮,pretty good
挺好的，就是时间太短了，再久一点就好了,0.639725457,1,5,琴岛之眼摩天轮,just so so
摩天轮上的景色很棒，特别是最高处的风景更是美不胜收，听说在摩天轮最顶端许愿梦想会成真哟。摩天轮的轿厢内很稳，家里老人坐着都不害怕。建议轿厢内可以放点音质比较好的舒缓音乐，这样坐在里面应该很有感觉了吧。,1,1,5,琴岛之眼摩天轮,pretty good
人不多，转一圈可以欣赏唐岛湾的风景。带着孩子一起去的，孩子很喜欢。不过时间短了点，感觉还没看完就下降了,0.996581141,1,4,琴岛之眼摩天轮,pretty good
第一次做摩天轮，挺刺激，挺开心。不是特别高，太快了，不过还期待下一次。,0.999373581,1,5,琴岛之眼摩天轮,pretty good
挺好的。第一次坐。主要是看心情。,0.90998563,1,5,琴岛之眼摩天轮,pretty good
然而并没有什么意思，十分钟八十块钱，坑爹。,0.015123779,0,1,琴岛之眼摩天轮,pretty bad
有大喊大叫段波发货的时候就会发现自己真的老了？！,0.788651197,0,5,琴岛之眼摩天轮,pretty good
第一次坐摩天轮，感觉萌萌的，非常奇妙；,0.998865857,1,5,琴岛之眼摩天轮,pretty good
很高，很刺激，一览无遗海上的景色,0.996006354,1,4,琴岛之眼摩天轮,pretty good
很喜欢，玩的蛮开心的，就是感觉时间有点短,0.956957136,1,5,琴岛之眼摩天轮,pretty good
哪天有雾 和坐电梯一样 说真的 有些贵 不打一百就不行么 美团怎么可以这样 怎么说是琴岛之眼 可惜是个近视眼 哪天有雾 运气真不好 什么都没看见 就和坐电梯一个样 我不想再说下去了 也就那么回事 差评屏,0.000606741,0,3,琴岛之眼摩天轮,pretty bad
挺好看的，不错，一圈下来，感觉不错，要是晚上会更好，,0.995239047,1,5,琴岛之眼摩天轮,pretty good
很漂亮很开心很幸福很幸福很幸福,0.99999796,1,5,琴岛之眼摩天轮,pretty good
白天去的，和同学一起，氛围应该没有晚上好，以后有机会晚上去次，15分钟应该就转完了。 白天去的，和同学一起，氛围应该没有晚上好，以后有机会晚上去次，15分钟应该就转完了。 白天去的，和同学一起，氛围应该没有晚上好，以后有机会晚上去次，15分钟应该就转完了。,0.996943651,1,4,琴岛之眼摩天轮,pretty good
很不错的，可惜我有点恐高，而且是晚上，如果是白天会更好的吧,0.859179803,1,5,琴岛之眼摩天轮,pretty good
很好很好玩很好很好玩好好干吧加油,0.999264453,1,5,琴岛之眼摩天轮,pretty good
真棒……太好了……终于坐到唐岛湾的摩天轮了！,0.993675844,1,5,琴岛之眼摩天轮,pretty good
那附近揭露门开了某你到家了我都快死了么大,0.210419495,0,5,琴岛之眼摩天轮,pretty bad
设施不错，就是有人在里面抽烟，不太喜欢这种人,0.847678944,1,5,琴岛之眼摩天轮,pretty good
第一次坐，感觉没感觉，下次晚上再玩一下。,0.469094535,0,5,琴岛之眼摩天轮,just so so
还不错风景挺好的 下次还来玩。,0.99672953,1,5,琴岛之眼摩天轮,pretty good
特别好，非常喜欢，美团很便宜，也很方便，下次还去,0.976619515,1,4,琴岛之眼摩天轮,pretty good
