comments,sentiments,grade,score,ScenicSpot,labels
冬天在维护，很可惜没去成，有机会再去,0.829194395,1,4.4,小青岛,pretty good
10分钟就转一圈了，灯塔也不能进，除了人少适合发呆，感觉15元门票太不值。,0.001048546,0,4.4,小青岛,pretty bad
小青岛感觉挺一般的，就在市区里面 在栈桥上就能看到，里面可以做游船  比较贵,0.849415424,0,4.4,小青岛,pretty good
海边的一个小公园，很小很小，为停车买票进去的，适合静静休息，很凉快。,0.955218468,1,4.4,小青岛,pretty good
从远处看到时候景色是非常好看俺的呢，整体上值得参观，很好玩的恩。,0.999916007,1,4.4,小青岛,pretty good
最好在风和日丽的时候前去，否则会大打折扣。其面积不大门票是10元,0.374545573,1,4.4,小青岛,just so so
岛还算蛮漂亮的，但是海水不是很干净，而且沙滩也不是很好玩,0.997690998,1,4.4,小青岛,pretty good
不好玩，没有什么意思，没见过海的看看可以！不值这个价！,0.527534534,0,4.4,小青岛,just so so
青島名字的來源，總是值得拜訪，但是實在太小了。,0.060143686,1,4.4,小青岛,pretty bad
小青岛之前就是一座灯塔，现在越来越好。,0.942711969,1,4.4,小青岛,pretty good
国庆大促来啦，青岛酒是我想去的地方。,0.431246328,1,4.4,小青岛,just so so
以前就是一个灯塔，现在成旅游名胜了。,0.277626647,1,4.4,小青岛,pretty bad
站在栈桥上能看到小青岛，附近有军舰。,0.596701391,0,4.4,小青岛,just so so
"没啥好看的,15元门票根本不值!",0.310655998,1,4.4,小青岛,just so so
岛上还可以吧，就像北海的团城。,0.499542129,1,4.4,小青岛,just so so
绿树围白塔，红礁伴碧海,0.237115085,1,4.4,小青岛,pretty bad
青岛小青岛公园，时隔一年再游青岛，小青岛公园，本是收门票的，但限时免费。,0.999853862,1,4.4,小青岛,pretty good
青岛的小青岛，现在是关闭阶段，大家注意啦！话说，目前，青岛市区好多地方都在修整，马路上，景点里，有点遗憾。不过，从鲁迅公园一路有来，海景还是美美滴！,0.999997107,1,4.4,小青岛,pretty good
又称为琴岛，岛城或者是东方瑞士，气候宜人，海鲜好吃，干净整洁。,0.983713137,1,4.4,小青岛,pretty good
说实话，里面没有啥，门票十元，学生票老规矩半价，和以前去的时候不一样。不过旁边就是海军博物馆，建议最近不要去，因为在翻新，好多东西都没了。不过票价也便宜了。进去后可以在那里看到部分海军博物馆展品。个人觉得那里看到的就是现在博物馆有的大部分了。,0.925003107,1,4.4,小青岛,pretty good
"小青岛 青岛市市南区琴屿路26号

**强力+超级推荐去参观的一个地方 门票10元。（每天的6时至7时30分、18时30分至20时这两个时间段内免费）小青岛在风景最美的青岛湾中，可隔海眺望太平路和栈桥。
这个小岛，在德国人来之前就叫青岛，是现在青岛市名称的由来。1897年德国强租胶州湾后，便用此岛的名字（青岛）命名了整个占领区，这才有了如今的青岛市的名称。现在有一条长长的堤坝链接小青岛和陆地。堤坝最初是由日本人修建，后来被海浪冲毁，1954年重新修筑。正是这条堤坝，让原本 孤立在海上的小青岛成为人工的陆连岛。小青岛上的灯塔，白色，很美。是由德国人在1900年建造，塔高12米，通体雪白。小岛很美，尤其在黄昏夕阳西下的时候，超",1,1,4.4,小青岛,pretty good
"小青岛公园。从海军博物馆出来，沿防洪堤坝步行500米，到达小青岛。公园门票5元，凭老年证免费。岛很小，是休闲观海的好地方，游半个小时。

小青岛公园外景是青岛市的标志，因岛上林木长青，遂称青岛，又因岛形如琴，水如弦，风吹波涛如琴声，又称琴岛。

小青岛对面是栈桥和青岛火车站，岛上的灯塔由德国人在1900年建造，塔高12米，通体雪白，至今仍在正常使用。岛上有“琴女雕塑”，有兵火库以及轨道。

栈桥。游完小青岛步行返回鲁迅公园站，有多路公交车到栈桥站（2公里，2元）。

栈桥就在青岛火车站旁，位于中山路南端，景区由回澜阁、中山路、海水浴场、小青岛（栈桥对面）等景点组成，为国家5A级旅游景区，除小青岛外，各点均免费游览。

栈桥桥身从海岸探入青岛湾深处，游人可以上桥参观。栈桥是青岛的重要标志性建筑物和著名风景游览点，其回澜阁是青岛啤酒商标的主体元素。

栈桥全长440米，宽8米，钢混结构。桥南端筑有半圆形防波堤，堤内建有双层飞檐八角亭楼，名""回澜阁""，游人伫立阁旁，欣赏层层巨浪涌来，""飞阁回澜""被誉为""青岛十景""之一。

栈桥始建于清光绪十八年(1892年)，是青岛最早的军事专用人工码头。栈桥在当时是唯一的一条海上军火供给线，谁控制了栈桥，谁就控制了胶州湾。",1,1,4.4,小青岛,pretty good
"小青岛作为青岛代表性景点之一，秉承了天朝略有名气景点绝不免费的一贯傲娇作风，收费那是必须的！
所以，这个1小时内一定逛完外带各种摆拍、自拍、互拍==等任务的景点，收费10元/人，营业至18:00。
从小青岛本身来说，真是一丢丢大的地方",0.993575879,0,4.4,小青岛,pretty good
这几天早上，我们都睡到9点钟，然后才吃早餐去景点。所以这就是自由行的好处，一切自己安排，不用老是被催被赶。小青岛（票价：10元）就是一个漂亮的小岛，但我可以说这里看到的海景是最漂亮的。里面有很多礁石，一些本地人在钓鱼，一些游客带小孩再捉螃蟹，我们就下去疯狂得拍了好多照，典型的观光客，呵呵。如果，让我选青岛必去的三个景点，首推就是崂山仰口，然后是崂山北九水，第三个就是小青岛。小青岛出来就会看到鲁迅公园（免费的），也是一个有很多礁石的公园，但去了小青岛后，对它的礁石我也不感兴趣了，我们在鲁迅公园的树底下草地上吃了条雪糕就出来了。,0.999998262,0,4.4,小青岛,pretty good
是个小景点，真的很小，10元门票。景色还行，但小山顶上的灯塔关闭，铁轨区也被关闭，小小景点被关闭了一半。重点：小景区门口聚集了好多出租车和非出租车拉客。司机以单行线为由不停的忽悠游客去琴岛之眼坐缆车和到门口海鲜店吃饭，我被忽悠到景区门口的王姐烧烤吃海鲜，味道差，价格贵，点菜时的原料和烧上来的完全不一样，一盒餐巾纸收你5元。写此评论是希望想去玩的人别上当，自此对青岛的出租车司机印象大坏，后期全部滴滴打车。,1.60E-09,1,4.4,小青岛,pretty bad
小青岛因其形状如同一把古琴，故又有琴岛之称。岛上的标志性建筑便是小山顶上那白色的灯塔以及琴女雕塑了,0.999551956,1,4.4,小青岛,pretty good
10块钱，根本不值，免费的话都没什么乐趣可言，但是你到了青岛了，不去又没办法。建议大家别去。,0.0187347,0,4.4,小青岛,pretty bad
发现青岛很多景点只需要远眺，实在不必进去！,0.658414922,0,4.4,小青岛,just so so
"当我在小青岛拍下这张照片时，我才明白，这座城市是这碧海和蓝天最美丽的分割线。
如今回忆起小青岛公园已经没什么印象了，只记得靠着一张导游证成功的混了进去。",0.996802256,1,4.4,小青岛,pretty good
可能是我们那天比较累了，走了很久才终于到了小青岛公园里面，可是实际上里面基本没有什么特别，可去可不去。,0.961616571,1,4.4,小青岛,pretty good
灯塔没有开放。绕着小岛走了一圈，看看退役的舰船，看看礁石海水，没有多大的惊喜。是个可去可不去的地方。,0.741607199,1,4.4,小青岛,pretty good
好小的一个岛，真没啥好玩的，除了在边上抓抓小蟹。,0.578784824,1,4.4,小青岛,just so so
就是一个普通的海边公园，真的没什么意思，有时可以看到军舰。,0.88857407,1,4.4,小青岛,pretty good
远眺...门票15元 貌似去那里的人不是很多,0.401971039,1,4.4,小青岛,just so so
门票15元，里面没什么看呀。只能远眺一下。,0.218860225,1,4.4,小青岛,pretty bad
景色不错，去年我去过，旅行有时候也只是一种心情的释放，好比沉在水底的鱼儿，在雷雨到来之前感觉烦闷，迫切的想要到水面透一口气。远离一个城市，奔赴另外一个城市，无论这个城市给你好与坏的感觉，但有点不变的是，对于未知的风景，我们总抱着憧憬和好奇。,0.998799136,1,5,琅琊台风景区,pretty good
总体超赞，去年我去过，旅行有时候也只是一种心情的释放，好比沉在水底的鱼儿，在雷雨到来之前感觉烦闷，迫切的想要到水面透一口气。远离一个城市，奔赴另外一个城市，无论这个城市给你好与坏的感觉，但有点不变的是，对于未知的风景，我们总抱着憧憬和好奇。,0.998560452,1,5,琅琊台风景区,pretty good
性价比高，去年我去过，旅行有时候也只是一种心情的释放，好比沉在水底的鱼儿，在雷雨到来之前感觉烦闷，迫切的想要到水面透一口气。远离一个城市，奔赴另外一个城市，无论这个城市给你好与坏的感觉，但有点不变的是，对于未知的风景，我们总抱着憧憬和好奇。,0.996961715,1,5,琅琊台风景区,pretty good
有趣好玩，去年我去过，旅行有时候也只是一种心情的释放，好比沉在水底的鱼儿，在雷雨到来之前感觉烦闷，迫切的想要到水面透一口气。远离一个城市，奔赴另外一个城市，无论这个城市给你好与坏的感觉，但有点不变的是，对于未知的风景，我们总抱着憧憬和好奇。,0.995041194,1,5,琅琊台风景区,pretty good
景色不错，总体超赞，性价比高，有趣好玩，,0.999997464,1,5,琅琊台风景区,pretty good
值得推荐，景色不错，体验很好，有趣好玩，,0.999920797,1,5,琅琊台风景区,pretty good
好好好好好啊,0.728161236,0,5,琅琊台风景区,pretty good
琅琊台三面环海，西面接陆，因山形如台，在琅琊，故名琅琊台。琅琊台史称“海上仙台，四时福地”，是四时文化的发源地，同时也是二十四节气产生的重要根源。《史记·封禅书》记载，西周初期，姜子牙把季节之神四时主封在了琅琊台，这里成为天下四时的确立地，中国古代四时主的主祭场所。古人以琅琊台为中心，观测星象，分出春秋二分，夏冬两至，分时计岁。琅琊台也成为中国最古老的观象台，发布节气令，祈福四时。,0.999998865,1,4,琅琊台风景区,pretty good
西海岸新区真的不错呀，美的风景美的家园，随处都是小公园，散步相当于逛逛公园了，怎一个爽字了得？美了人心醉了眼珠的地方，怎不爱？,0.999999991,1,5,琅琊台风景区,pretty good
黄海之滨，西海岸海边之美，一望无际的美，心情舒畅的美，遐想的美，风景无边蓝黄之美，来这里走走转转真的很美，不想离开的感觉！,0.999999991,1,5,琅琊台风景区,pretty good
文化，景色不错，游人少，周边配套有待提高！,0.951394041,1,4,琅琊台风景区,pretty good
值得一去的景点,0.519313883,1,5,琅琊台风景区,just so so
记得童年时就去玩的地方。胶南本地人玩，本地的风景区，经典又有历史。带老人和孩子玩玩挺好。碰上免费进入，更值得一去。我推荐！,0.999999755,1,5,琅琊台风景区,pretty good
挺好的，空气新鲜,0.834872157,1,5,琅琊台风景区,pretty good
不错(*๓´╰╯`๓)♡，风景很美，心旷神怡,0.999490973,1,5,琅琊台风景区,pretty good
有趣好玩，景色不错，性价比高，总体超赞，真心不错，指的推荐，。,0.999999897,1,5,琅琊台风景区,pretty good
有历史人文文化景观，推荐2.5小时游玩,0.985516151,1,4,琅琊台风景区,pretty good
很有文华底蕴的游玩景点，值得一去,0.964269962,1,5,琅琊台风景区,pretty good
山东的景点就是好,0.889290548,1,5,琅琊台风景区,pretty good
一般般而已,0.503355705,1,4,琅琊台风景区,just so so
"登琅琊台
昔慕东海仙山，今登琅琊古台，
大王雄风犹存，浩荡两千余载。
功业是非谁说，威名宇内海外，
思今追昔感慨，但求人生一快。",0.970773849,0,5,琅琊台风景区,pretty good
现在免费，但是兵马俑和陈列馆不开，海边景色还可以，夏天去应该很好景色一般，,0.998543908,1,3,琅琊台风景区,pretty good
免费景点很划算，原来要55元的。电瓶车到山顶20元，总高188米，就算步行也2小时搞定。景区很一般，专门前来大可不必了。,0.912092077,1,4,琅琊台风景区,pretty good
实地感受秦皇当年下令徐福率二百童男女出海的场景，好地方好风景。下午去的，游人不多，或许是季节的原因吧，这倒让我们放慢脚步，静静地感受那份宁静和历史的厚重。336级台阶让我攀得腿酸，陡峭的御梯让我自上而下看得腿软，放眼海边那寂静的龙湾在不停地召唤我前行。,0.999997566,1,4,琅琊台风景区,pretty good
带着孩子去户外走走，还是值得一去的。携程网上订票半价，现场买票要五十呢，携程真不错。老人孩子免费，山路好走，山景海景尽收眼底，不错不错😊,0.997717144,1,5,琅琊台风景区,pretty good
周一去的，景区人很少，网上预约的，门票免费，服务人员态度好，热情，有问必答，和当地的精神文明建设有极大的关系，民风淳朴，景区环境一流，空气清新，特别适合散步悠闲式游玩方式，喜欢看海的朋友一大乐趣，周围渔码头的海鲜便宜，但是要懂行，会讲价。没有强买强卖的现象。,0.999999982,1,5,琅琊台风景区,pretty good
"景色还可以，快十二月份去的，我觉得应该夏天秋天去合适些。旁边就是码头⛵️买海鲜什么的都很方便。
总体来说还是挺好的，景区没有吃饭的地方，要去码头或者村子里",0.999983928,1,5,琅琊台风景区,pretty good
琅琊台史称“海上仙台，四时福地”，是四时文化的发源地，同时也是二十四节气产生的重要根源。《史记·封禅书》记载，西周初期，姜子牙把季节之神四时主封在了琅琊台，这里成为天下四时的确立地，中国古代四时主的主祭场所。古人以琅琊台为中心，观测星象，分出春秋二分，夏冬两至，分时计岁。琅琊台也成为中国最古老的观象台，发布节气令，祈福四时。,0.999998489,1,4.4,琅琊台风景区,pretty good
中午去的，人不多，挺喜欢这里的闲静。两座小山都爬过了，不是很高，适合带孩子和老人游玩。下山后，门口买了些咸鱼回家，民风朴实，给了好大一包。回家就煎着吃了，不错。,0.999965748,1,5,琅琊台风景区,pretty good
琅琊台景区不大，登高望远，大珠山，灵山岛清晰可见，海上薄雾缭绕，美如仙境。,0.925996413,1,4,琅琊台风景区,pretty good
"国家AAAA景区
门票50元看看值不值？

春秋五霸在这里会盟

越王勾践曾迁都至此

秦始皇帝为求长生不老，三巡琅琊

这里是秦方士徐福率数

千名童男童女东渡日本的启航地",0.999272308,1,4.4,琅琊台风景区,pretty good
挺好，适合多数旅游者参考，自驾的更好,0.989518007,1,5,琅琊台风景区,pretty good
景美人少快来旅游吧,0.971347877,1,5,琅琊台风景区,pretty good
景点历史文化内涵丰富，是秦始皇寻找长生不老药的历史见证，但宣传力度不够，设施有点简陋，交通出行不太方便，游人不多。建议与宣传青岛旅游结合起来，增加知名度，交通方面与地铁13号线路结合起来，方便出行。,0.968556368,1,3,琅琊台风景区,pretty good
取票很快，景点环境也很好，没有什么人,0.901056227,0,5,琅琊台风景区,pretty good
园区面积不大，大约玩2到3个小时，景色比较不错，能感受到历史遗留下的古迹。游客不多，反而是一种安静的享受。从青岛市区自驾游过的，开车大约1.30到2个小时。带些吃的，里面卖东西的不多。,0.987548364,1,4,琅琊台风景区,pretty good
��开心❤❤❤,0.700738463,1,5,琅琊台风景区,pretty good
有风景、有历史、有典故，比二十多年前增加了看点。只是觉得应该把临龙湾的门打开，这样的体验更好,0.957678943,1,4.4,琅琊台风景区,pretty good
庙里面的环境很一般，光线黑暗，灯光不好，看起来好像没人打理一般。一个仿品大鼎竟然水泥做的。,0.702689664,1,3,琅琊台风景区,pretty good
环境非常好，人相对少一些，适合老人孩子去玩！,0.965070339,1,5,琅琊台风景区,pretty good
只说一点，兑票时工作人员起立双手递票，并告知游览注意事项，小细节大智慧。,0.878652172,1,4.4,琅琊台风景区,pretty good
属于文化公园类别，人少，清净，交通不是很方便。适合自驾去！,0.860002507,1,5,琅琊台风景区,pretty good
开发潜力巨大，建议经营者带队出去好好看看，还有很多工作要做。还能做的更好，只可惜了大好风景。,0.924393521,1,5,琅琊台风景区,pretty good
疫情期间，游人不多，这样挺好,0.337552778,1,5,琅琊台风景区,just so so
交通不太方便，打车也不好打,0.254910068,0,5,琅琊台风景区,pretty bad
不错，值得去逛逛，即可以逛山，又可以海边走走。,0.999124323,1,4.4,琅琊台风景区,pretty good
"一座小山，比较适合去散散步，吹吹风哈哈哈哈，从入口进去到终点加上散步走走停停看看大概需要一个半小时左右，很轻松。
不过去那的交通很不方便，因为没有车，所以我跟同学坐的地铁公交（下了地铁以后打不到车....），那个公交车我们等了三四十分钟！！",0.99993769,1,4.4,琅琊台风景区,pretty good
两小时足够了  性价比一般  带孩子锻炼身体了逛完也是比较累,0.999703357,1,4,琅琊台风景区,pretty good
观海的公园和一些宗教色彩的道观,0.995590689,1,5,琅琊台风景区,pretty good
很破旧的感觉，观光电车太少，下山的时候想在中间那个站买票下山，结果被告知坐不上车，因为车下来就都满了，那你们设立这个车站干嘛？直接就山顶和大门两个站不就行了？是你们车太少吧，半天才来一辆,0.000759016,0,4.4,琅琊台风景区,pretty bad
比原来去的时间干净多了,0.675254858,1,5,琅琊台风景区,just so so
免费值得去，也不累挺好,0.940837111,1,4.4,琅琊台风景区,pretty good
总体超赞，性价比高。,0.998707714,1,5,琅琊台风景区,pretty good
琅邪台風景區位在黃島，在中山路、利津路(隧道7)、大窑沟(5)、天泰体育埸(6)、四方長途車站(8)都能到黃島靈山衛樞紐站，再倒車到西海岸汽車總站搭501到琅琊台景區，如途中任一站転地鐵在龍湾站(龍湾站喔!)倒501到琅琊台景區,0.019988903,1,4,琅琊台风景区,pretty bad
"从黄岛驱车要50几公里，一个小时多点。中间有个收费站来回20元。门票通过携程订的，40元，到了景点售票处报姓名取票。我们经验不足，售票员问我开车了没，我说开了，她说10元可进大门内，呵呵这进去也就50米，门外都免费。
风景还是不错的，秋天的阳光透过树叶照在满是落叶的山间小径上，满满浓厚的秋意尽入眼底，古老的寺院掩映在金色树叶下更多了一份庄重。
山间有许多栗子树，成熟的都散落在地下的树叶中，我太太这个吃货找了好几个，上车就吃了，说很甜咯。",0.000162542,1,4.4,琅琊台风景区,pretty bad
很棒的一个景点，由于位置较偏僻所以游人相当少，植被茂盛，很幽静。来了一定要沿山路拾阶而上，走到最顶端，看向一望无垠的大海真是震撼。另外山顶不远处的望越楼是最佳的观景处，可以看到三面环海的瑰丽景色。山的海拔并不高，登山有柏油路石阶游览车等多种选择比较轻松。,0.999999998,1,5,琅琊台风景区,pretty good
不错，值得去。孩子太小的话需要做电瓶车游览。风景秀丽，空气很好，就是有点偏，自驾游可以。坐公交车需要换好几次车。,0.999407876,0,4.4,琅琊台风景区,pretty good
景色不错，适合带娃来玩，景区不是很累，建议坐电瓶车上去，然后走下来！,0.993785037,0,4,琅琊台风景区,pretty good
"登琅琊台
昔慕东海仙山，今登琅琊古台，
大王雄风犹存",0.473263596,1,3,琅琊台风景区,just so so
"整体一般。
因为免费游览，所以给个好评。
好评不代表好景。",0.836613996,1,4,琅琊台风景区,pretty good
"在黄岛郊外50公里附近，沿着滨海大道一直开，路边风景非常美，景区门票50，儿童半价，70岁以上老人免费，这个很人性化。
琅琊台三面看海，秦始皇三次来琅琊台祈福，徐福从这里东渡日本。景区内有几座小山，山上有石刻和雕像。",0.99003357,1,5,琅琊台风景区,pretty good
价格便宜！就是景点不太多，2个小时就差不多了，不过孩子们还是玩的很开心。,0.773013738,1,5,琅琊台风景区,pretty good
景区不大，距离市区比较远。,0.427643547,1,4.4,琅琊台风景区,just so so
景色不错，适合中老年游玩,0.972469703,1,4.4,琅琊台风景区,pretty good
免费，了解一些历史更合适,0.974852445,1,4,琅琊台风景区,pretty good
人不多，入园换票也很方便,0.193172638,1,4.4,琅琊台风景区,pretty bad
景区本身的历史文化意义更深远 感受齐鲁文化,0.989197708,1,5,琅琊台风景区,pretty good
网订门票使用快捷方便，是出行的好帮手。,0.659962865,1,5,琅琊台风景区,just so so
非常好的一次旅行值得推荐，有趣好玩，景色不错，体验很好，,0.999970989,1,5,琅琊台风景区,pretty good
评价要五个字,0.408415215,0,4.4,琅琊台风景区,just so so
挺好的，景区很漂亮，玩的开心，,0.996921461,1,4.4,琅琊台风景区,pretty good
是个休闲纳凉的好地方 离开燥热的都市，享受到了难得的清凉与幽静。票价不算便宜 因为天气原因没有提前预订 到窗口原价购买的票，还有10元停车费。景区人不多，整个步行下来用了1.5小时。上山走的台阶，下山走的环山路，没觉得怎么累。每个景点都有提示牌 包括路程 台阶数 可以根据自己的体力来。反正我走下来比较轻松，没做电瓶车。电瓶车单程10元 开到一多半的地方，还有一段步行。自然景色看海不错，可能对于海边的人来说一般般 毕竟比不上崂山的景色。但是能享受难得安静，看个人的喜好了。再有的景点都是新建的跟徐福 秦始皇有关的雕塑什么的。景区离龙湾海水浴场不远，又去游了下泳，个人感受还可以吧。最深刻的印象就是凉爽。,1,1,4.4,琅琊台风景区,pretty good
风景优美。空气清新。令人眼前一亮。,0.999132652,1,5,琅琊台风景区,pretty good
很好的一次国庆出行，实惠风景不错,0.994644951,1,5,琅琊台风景区,pretty good
风景很美，山青水绿。看海也很美,0.999644638,1,5,琅琊台风景区,pretty good
非常好玩的地方，风景秀丽，历史底蕴深厚，趣味性很高，带孩子还能学历史。,0.999998938,1,5,琅琊台风景区,pretty good
这景区可这没啥好玩的，就是有电瓶车代步免了爬山的麻烦还算是差强人意。,0.017947043,1,4,琅琊台风景区,pretty bad
不太值得一去啊，一般般吧，免费的话还凑合。景色一般，可玩性低，,0.691706125,1,3,琅琊台风景区,just so so
景区很不错，值得一游,0.976546291,1,4.4,琅琊台风景区,pretty good
可能是初春，景區的樹几乎都是光凸凸的 ，還好有些連翹綻放，在才子祠有兩棵玉蘭花開的挺好，据說可求子~冬天下雪才是旺季吧，景區有展示雪景图很漂亮，步道築的很好，但有老人的話建議搭景區的車，云梯走起來軟費力，園區內有兵馬甬，但怎麼是迷你的，跟去北京看的不同，現在13号地鐵通了，搭到龍湾站倒501路坐到琅琊台景區即可,0.999917435,1,4.4,琅琊台风景区,pretty good
景色很美，植物种类很多，海拔不是很高，上下山不会很累，老人可以选择乘坐观景车上下山，价格不高，单程10元和20元可选择去不同的景点，国庆节游客很多，建议游客中心合理调度乘车游客乘车下山。总之琅琊台游玩非常满意。,0.999857661,0,5,琅琊台风景区,pretty good
好。kkloo,0.631785371,1,4.4,琅琊台风景区,just so so
琅琊台  三面环海  风水极佳。始皇在琅琊派徐福率上千人浩浩荡荡寻找长生不老仙药。为这故事而来的。全程步行游览，实话实说这座山景色一般，就是在雕塑群和望越楼是面朝大海时值得一看。总体来说 性价比一般。,0.999999732,1,3,琅琊台风景区,pretty good
地方不大但是景色很美，怪不得秦始皇来了就不想走,0.974864603,1,5,琅琊台风景区,pretty good
非常好玩，有历史，有文化，有趣味。值得游览。,0.995622921,1,4.4,琅琊台风景区,pretty good
原址比较少，基本都是重新翻建的，没有想象的好。当地的人都很少来，节假日没什么人，希望后续能加强管理吧,0.771880152,0,4.4,琅琊台风景区,pretty good
历史悠久，故事不少，景色一般，,0.996663644,1,3,琅琊台风景区,pretty good
离着市区有80公里，周边一片荒凉，票价一点都不值，荒郊野岭停车还收费,0.153837854,0,4.4,琅琊台风景区,pretty bad
老家的景区，03年去过一次，再次登上琅琊台，感觉建设比以前好了许多，环境好，满山的山栗子树，景区不大，电瓶车没必要坐，门票还是有些偏贵了，停车不管是景区内还是外面都需要10元。,0.918792615,1,4,琅琊台风景区,pretty good
一般吧无聊时可以去看看毕竟是皇上去过的美景啊，就是有点热。多带点水。多带点吃的。期待下次再去,0.790028531,1,5,琅琊台风景区,pretty good
听说不错的地方，去的那天xi''li''li的下着下雨，意境真是更不错呀！可以海滨那条路没去看一看。,0.998232399,1,4,琅琊台风景区,pretty good
景区面积不大，景点总体较少，看点不多，标志性碑牌没有看见。适合慢慢玩耍，一般吧。,0.982452227,1,4,琅琊台风景区,pretty good
景区不大，山中的环境还是很好的，空气很棒，植被覆盖率比较高，上下山的坡度较适宜，可以缓步走。因为大部分设施都比较现代，所以，感官上不会显得很难看，但是也缺少了部分历史感。,0.977815695,1,5,琅琊台风景区,pretty good
10月1日去的胶南琅琊台，那天风比较大，人不是很多，但是天空很蓝，环境有深秋天的特色，格外美！由于人少没有发生拥堵，所以推荐大家来这里旅游观光,0.999397972,1,4,琅琊台风景区,pretty good
我们是自己开车去的，事先看过攻略，所以很顺利得开到了景区。今天阴天，很适合游玩。景区人不多，很安静，我们很休闲得一路逛过去，一般两到三个小时就可以游完了。有山有海，果然是个好地方(⊙o⊙)哦！怪不得秦始皇来了三次，哈哈,0.999047954,1,4.4,琅琊台风景区,pretty good
来琅琊台了解一下历史，还是比较久远的，在展览馆里有很少的文物，应该是真品吧，到高处往远处看视野很好，附近在开发龙湾海水浴场，周边的配套设施还在完善，过一阵去的话在那里多停留几天！,0.99989839,0,4.4,琅琊台风景区,pretty good
一个人刚走进琅琊台的时候，有点害怕，因为游客太少了，但是走着走着，感受着历史的古迹，心里面似乎也不再那么的恐惧，爬到山顶看着青岛的风景，心里满满的都是幸运！,0.999872309,1,5,琅琊台风景区,pretty good
携程定票，取票很方便，景区不大，山上的环境好，空气好，由于不是节假日游客很少，上下山的坡度较适宜，爬到山顶看看青岛的风景还是很好的。,0.948885852,1,4.4,琅琊台风景区,pretty good
一元活动的时候去的，人好多，取票口就一个，不知道为什么不提前准备！风景不错，适合家庭休闲游！,0.950352279,1,5,琅琊台风景区,pretty good
昨晚订的票，今天上午去的，还不错，好多人,0.665278883,1,5,琅琊台风景区,just so so
琅琊台在黄岛区区西南26公里处的海滨。琅琊台冠领群山，仰俯高天风云和大海碧波惊涛，与海上岛屿相望相呼应，自然风光大气磅礴，蔚然壮丽。秦始皇曾3次登琅琊，一住数月，从内地迁来3万户百姓，修筑起琅琊台，并刻石纪功。琅琊台也是秦方士徐福率数千童男女东渡日本的启航地。,0.999999977,1,5,琅琊台风景区,pretty good
帝王情怀，一隅山海，海上日出，美哉美哉,0.999912681,1,5,琅琊台风景区,pretty good
琅琊台有山有海有文化，而且山不是很高，不会特别累，空气特别的好，绿色植被也多，很值得游玩锻炼身体解压，我觉得是放松心情的好去处,0.999811528,1,5,琅琊台风景区,pretty good
一定要去，看看秦始皇那个群雕，特别的好，还有望越楼，高高的，高处不胜寒，我那天去有点下雨了，但是还是值得的，景色很不错，喜欢,0.999607729,1,5,琅琊台风景区,pretty good
秦始皇派遣徐福东渡的地方，值得一看。只是景区稍小，半天就可以看完。景区到山下吃饭的农家乐交通不太方便。山下有海澡可游，好,0.84305405,1,4.4,琅琊台风景区,pretty good
景区在青岛的黄岛上，琅琊台古有中国五大港口之称，因秦始皇三度东临，筑台并遣徐福东度求仙，开启中日文化交流先河而蜚声海内外,0.999621816,1,4.4,琅琊台风景区,pretty good
风景还不错，里边东西少点,0.942195506,1,3,琅琊台风景区,pretty good
始皇帝登临的地方，山海相依。幽静的森林，神秘的古台，威武的秦始皇，这里是怀古的地方，也是休闲的去处。,0.999857836,1,5,琅琊台风景区,pretty good
emmmmm，景色还好吧。没走完太累了，直接坐观光车到山顶了。服务态度超级好，无论是景区售票还是电瓶车售票还是电瓶车的师傅，都超级nice。电瓶车师傅还简单给介绍了下景点。,0.971593496,1,3,琅琊台风景区,pretty good
狼牙台觉得性价比一般，价格相比周边景点有点高，不过它是三面环海，景色一般，不过上面有历史遗迹和历史性的的东西，这个还是挺好的。山上景色一般。,0.999999914,1,4,琅琊台风景区,pretty good
感觉像是新修的景点，交通不是很方便，需要乘坐胶南市区到琅玡台旅游区的专线车，或者乘坐青岛到胶南市区的公交车，再转车到琅玡台。景区的门票是50，但个人觉得有点不值得，因为里头的配套设施不是很完整。而且多不是很好。,0.978926161,1,5,琅琊台风景区,pretty good
不错不错，风景很好，游玩的很开心。,0.999492174,1,5,琅琊台风景区,pretty good
休闲玩玩，挺好的，绿化的挺好。景色不错，门票有点贵，二三十还可以。,0.999984939,1,5,琅琊台风景区,pretty good
景区很小，山顶景色很美，运动量适中，60岁以上免费，景区设计不错,0.999969406,1,4.4,琅琊台风景区,pretty good
从检票口一直向前走就进入入山小径，左右是小竹林，很清幽，即使炎热的夏天也会感到很凉爽。再往前走是一座小桥，小桥边有一个小湖，湖中有鲤鱼游来游去。小路旁还有潺潺的小溪流。途中会经过徐福庙，龙王庙，继续登高向上，也是绿树成荫。站在高处远眺，会看到美丽的海水浴场，伴随着凉爽的海风，很是舒服。沿途还有琅琊石刻，记载了琅琊台的历史，想了解琅琊历史文化的游客可以来此一游！,1,1,4.4,琅琊台风景区,pretty good
原有的土台已经被完全玻璃罩封闭起来了！其它全都是后来修建的。,0.046971041,1,5,琅琊台风景区,pretty bad
