,评论,得分,时间,点赞,回复
1102,很棒哦，喜欢的快来吧，置身海底世界，与自然和谐相处,4.0,2020/10/11,0,1
1103,非常好，服务态度很好，很好玩。,5.0,2020/10/15,0,1
1104,好玩好看，实惠，值得去，水母太好看了！动物园也值得一去,5.0,2020/8/21,0,1
1105,非常好，欢迎大家前去,4.0,2020/10/19,0,1
1106,自己跟朋友去的，小时候没记得来呀，水母海狮海豹，等这节假日还要领孩子再来啊,5.0,2020/10/5,0,1
1107,还可以，免费的，水母挺好看，半个小时逛完,3.0,2020/10/13,0,1
1108,非常不错  再次购买下次还来 不错不错,5.0,2020/10/17,0,1
1109,免费的场馆有三个，不要漏掉，水母馆很漂亮,5.0,2020/10/15,0,1
1110,刚免费的时候去的，排队的不少，景点就一个人孩子喜欢,3.0,2020/10/11,0,1
1111,挺好的，推荐和小青岛差开时间,5.0,2020/10/15,0,1
1112,水母种类很多，特别漂亮有趣，也有图文介绍，适合带孩子科普，海豹数量也很多，很大，运气好的话还可以和游客互动,5.0,2020/8/14,0,1
1113,海豹很可爱，种类蛮多，值得一游～,4.0,2020/9/15,0,0
1114,里面的水母很美，而且很好看。。还有一直小企鹅。。。它看着壁纸。。感觉是想家了,5.0,2020/10/7,0,1
1115,就是停车不太好停,4.0,2020/10/17,0,1
1116,带孩子去玩很好，水母很漂亮，种类很多,4.0,2020/10/14,0,1
1117,里面的水母太漂亮了，真的要爱死了,5.0,2020/10/16,0,1
1118,主要是免费才去玩 但是海底世界不免费很糟心 途中二维码扫不出来还要再弄一遍很麻烦,3.0,2020/8/3,0,1
1119,水族馆值得一来,5.0,2020/8/18,0,1
1120,还可以吧！，，，，，，，，，，，，，，，，凑个字数吧！,3.0,2020/10/17,0,1
1121,嗯……馆很小，人很多……就不太建议去，还行吧,3.0,2020/10/12,0,1
1122,第一次近距离看海豹，挺有意思，还有一段隧道，非常不错！,4.0,2020/9/1,0,1
1123,太漂亮了 很值得,5.0,2020/9/7,0,1
1124,好漂亮，玩着不错，可以去玩哦，下次还想去玩,5.0,2020/8/12,0,1
1125,经典景区，门票让利，赞👍必须赞,5.0,2020/10/13,0,1
1126,水母种类超多，有大有小，游来游去，自由自在看着就喜欢,4.0,2020/9/1,0,1
1127,玩的很开心,4.0,2020/10/14,0,1
1128,还不错，看了水母，海豹海狮，大海龟和企鹅,3.0,2020/9/23,0,1
1129,能不错啊,5.0,2020/9/7,0,1
1130,很好！但是不知道什么原因小企鹅总是在罚站😂😂,4.0,2020/10/8,0,1
1131,很好。免费了,5.0,2020/10/14,0,1
1132,水族馆其实也就一般般，建议还是去海洋世界比较好玩，毕竟有大型海洋动物,3.0,2020/10/3,0,0
1133,从小就来玩，现在都有孩子，带着孩子跟我一起回忆我的童年，跟孩子讲讲我小时候的回忆，哈哈,5.0,2020/10/4,0,0
1134,各种各样的水母，很漂亮！,5.0,2020/10/12,0,1
1135,看企鹅，还有海豹什么的，挺有意思的，而且是免费的,4.0,2020/10/7,0,1
1136,"海底世界七八年前去过一次
赶上政府发福利顶着30多度的天去凑了把热闹
真是就是空调房
海底世界拿出来两个模型大屋子供大家避暑",2.0,2020/8/16,0,0
1137,现在免费的可以。花高价的话就一般般吧。父母去的,5.0,2020/10/6,0,1
1138,还不错吧挺好的孩子很高兴大人们也高兴,3.0,2020/10/9,0,1
1139,服务很好不收门票,4.0,2020/9/25,0,1
1140,标本太多，活体有点少，人还挺多的,3.0,2020/10/11,0,1
1141,还不错呀  很漂亮  刚好免门票,5.0,2020/8/16,0,0
1142,很棒！虽然不大但是里面超好看！和爹爹妹妹一起去的,3.0,2020/8/12,0,0
1143,印象深刻很多品种的水母，环境很干净,5.0,2020/8/24,0,1
1144,奈斯 挺好玩的,4.0,2020/10/15,0,1
1145,超好看，里面还有很多科普类的知识，海豹馆里看到一只孤零零的企鹅一直呆呆的看着墙上的壁画是因为没有小伙伴一起玩想家了吗？,5.0,2020/9/4,0,1
1146,可以，很好看，玩的很开心，拍照景很好,3.0,2020/10/12,0,1
1147,服务好景色不错就是交通不方便，有些拥堵,3.0,2020/10/9,0,1
1148,无滤镜，很开心,5.0,2020/9/5,0,1
1149,青岛水族馆里有梦幻水母宫和海豹馆，非常适合一家老小假日旅游，带领小朋友感受海洋的无穷魅力,5.0,2020/8/3,0,1
1150,十五十五十五为啥为啥非要十五呢，够了吧,2.0,2020/10/14,0,1
1151,超级好看，水母特别治愈，很开心。可以免费去玩。真的好漂亮，喜欢超级好看，水母特别治愈，很开心。可以免费去玩。真的好漂亮，喜欢超级好看，水母特别治愈，很开心。可以免费去玩。真的好漂亮，喜欢超级好看，水母特别治愈，很开心。可以免费去玩。真的好漂亮，喜欢,5.0,2020/8/17,0,1
1152,非常不错，生物非常喜欢。,4.0,2020/10/13,0,1
1153,免费去的，还不错 靠着海滩,4.0,2020/10/11,0,1
1154,一般般，想看的没看到，无语中。停车还挺贵,2.0,2020/10/11,0,1
1155,现在疫情期间免费 免费还不错 要是收费的话真一般,3.0,2020/10/8,0,1
1156,水族馆里海洋动物植物琳琅满目，值得我们去参观！,5.0,2020/8/27,0,1
1157,可以去俩馆，水族馆和海狮馆，各种水母太漂亮了，海狮馆还有海豹企鹅，值得一看。,4.0,2020/8/2,0,1
1158,国庆节去的免费的海底世界，其实就是一个小小的水母宫而已！,1.0,2020/10/7,0,1
1159,海狮海豹很可爱,5.0,2020/10/10,0,1
1160,没意思，就除了看水母和海豹别的都看不了，还说是海底世界免费,1.0,2020/10/5,0,1
1161,今年免费景点之一，可以去看看，还是比较有意思的,5.0,2020/10/7,0,1
1162,免门票，太赞了 水母真漂亮,5.0,2020/10/10,0,1
1163,真的很不错，环境干净整洁，海洋动物活泼好动。,5.0,2020/8/16,0,0
1164,水母馆太棒了,5.0,2020/9/12,0,1
1165,什么，里面一点也不好，免费就是糊弄游客,1.0,2020/10/9,0,1
1166,还可以吧，就是种类数量都有点少，不够丰富。,3.0,2020/10/6,0,1
1167,挺好的，现在免费参观三个场馆，结束还可以去小青岛转一圈，都是免费的！,5.0,2020/9/12,0,1
1168,太好看了,5.0,2020/9/11,0,1
1169,很一般，而且根本不是全免费，只有水族馆免费，海底世界需要花钱,2.0,2020/10/3,0,1
1170,还不错，风景优美环境卫生也挺干净,3.0,2020/10/6,0,1
1171,很棒，现在优惠期间就是人比较多,5.0,2020/10/7,0,1
1172,在炎热的夏天是避暑的好去处，可以看到水母，海豹，企鹅，还有各种标本，科普海洋知识，最近免门票，可以去看一看。,5.0,2020/8/12,0,1
1173,水母超好看 海豹也超可爱,5.0,2020/10/9,0,1
1174,来到水族馆仿佛来到了海底，各种海底的生物琳琅满目，特别适合孩子游玩的好去处，同时孩子也学到了很多生物知识👍,5.0,2020/9/20,0,1
1175,趁着免门票的时候去逛了逛，只看了水母宫，品种很多，水母都超级可爱！,5.0,2020/8/23,0,1
1176,孩子们玩耍的好去处，各种海洋生物,5.0,2020/10/7,0,1
1177,挺好的  水母很漂亮 海豹很可爱  可以去玩一玩  反正免费😂😂,3.0,2020/10/4,0,0
1178,水母馆可以的,5.0,2020/10/8,0,1
1179,免门票，带着孩子去玩挺好的，建议大家去看看,5.0,2020/8/16,0,0
1180,非常好的青岛水族馆 参观了水母宫 海豹馆还有标本馆 只有这三个是预约免费的，青岛海底世界是需要额外付费的。不建议开车，不是很方便。,5.0,2020/9/16,0,0
1181,可以值得溜达一圈毕竟免费,5.0,2020/10/9,0,1
1182,人挺多的，里面还是值得一看的,5.0,2020/8/28,0,1
1183,说实话，没啥可看的。主要是带孩子见识比较好，再就是那个水母宫真的很漂亮。￼￼￼,4.0,2020/9/26,0,1
1184,里面挺大的好几个馆，还可以的。而且去的时候免费的经济划算,4.0,2020/10/2,0,1
1185,打卡～,5.0,2020/8/25,0,1
1186,"一般比较小，建议去海昌
可能是因为只看了水族馆吧
个人感觉还是海昌比较值得去一次",2.0,2020/9/25,0,1
1187,水族馆免费参观不错，就是人太多了。,4.0,2020/10/4,0,1
1188,水族馆里面只有水母馆，挺小的，逛一圈就没了,3.0,2020/8/20,0,1
1189,可以 非常的不错,5.0,2020/8/24,0,1
1190,第1次认真看了一下，里面的海洋生物还不错，很值得一看。,4.0,2020/10/5,0,1
1191,特别好，下次还会再来的，爱上了,5.0,2020/10/7,0,1
1192,"还差一些动物
【交通】还算可以吧",3.0,2020/10/7,0,1
1193,"人多，其他还比较OK
【环境】
【交通】
【项目】",3.0,2020/10/6,0,1
1194,科普墙很棒，但动物福利有些差，特别是。梦幻水母宫的海龟,3.0,2020/8/28,0,1
1195,很漂亮的水母，还想去看,5.0,2020/10/8,0,1
1196,国庆期间免费,4.0,2020/10/10,0,0
1197,水族馆增加了好多，还有海豹，海狮，企鹅，值得一看，超赞赞,5.0,2020/10/1,0,1
1198,还可以吧，梦幻水母馆还可以吧！免费去的,3.0,2020/10/5,0,1
1199,带小孩子，家人一起去看一看，体验一下还是挺好的。,4.0,2020/8/26,0,1
1200,免费的海洋生态文明科普物有所值！,5.0,2020/10/5,0,1
1201,非常好，非常漂亮，没事去玩玩很不错,5.0,2020/8/28,0,1
1202,婴儿车根本用不了，抱着孩子太累，还要弄车，有斜坡就好了,3.0,2020/9/30,0,1
1203,不错哦，很好的,5.0,2020/9/21,0,1
1204,里面挺好的，但门票是去了还得买的哦,4.0,2020/10/6,0,1
1205,很少一部分免费，去的时候也不告知,1.0,2020/10/4,0,1
1206,医务人员只能玩前半部分，后面需要自费。,2.0,2020/10/3,0,1
1207,真的值得看看,5.0,2020/10/7,0,1
1208,体验很好，玩的开心，欢迎大家来游玩,5.0,2020/8/2,0,1
1209,没啥好看的，5分钟就能逛完，，,2.0,2020/10/6,0,1
1210,很喜欢，看的很过瘾。,4.0,2020/10/7,0,1
1211,逛累了可以进去待会儿凉快凉快。,5.0,2020/8/3,0,1
1212,装修很不错，性价比很高,5.0,2020/10/5,0,1
1213,景区太小，然后疏通，人员太多。,4.0,2020/10/6,0,1
1214,体验很差，没什么看的，不如极地海底世界，太坑了,1.0,2020/10/2,0,1
1215,"【环境】好
【交通】好
12345543211234567",3.0,2020/10/4,0,1
1216,"【交通】
【项目】
【餐饮】
【环境】都很好
强烈推荐",5.0,2020/8/17,0,1
1217,很好，水母很漂亮,5.0,2020/10/2,0,1
1218,人很多 海豹馆跟水母馆有意思 拍出来效果很nice,3.0,2020/8/31,0,1
1219,很好的学习观赏并休闲去处,5.0,2020/10/5,0,1
1220,好评好评 玩的很开心,5.0,2020/10/6,0,1
1221,辣鸡，只是看模型，海底世界还要买票，130一个人。里面啥也没有，跟极地海洋世界差远了,1.0,2020/9/19,1,0
1222,孩子喜欢,4.0,2020/9/20,0,0
1223,👌好👌…………………………好👌好好………………………………………………………………………………………………………………………………………………………………………………………………………………………………,5.0,2020/8/28,1,2
1224,惠民景点，免费游玩，领略生命的神奇，海洋的魅力！,4.0,2020/9/27,0,1
1225,孩子一进去睡着啦，上坡下坡太累了。主要推着婴儿车，进出口推不了，要抬起来,3.0,2020/9/28,0,1
1226,也就个水母馆和海豹馆,4.0,2020/10/5,0,1
1227,疫情期间免费参观三个馆已经很不错啦,3.0,2020/9/30,0,1
1228,和孩子一起去学习，有收获,4.0,2020/10/4,0,1
1229,主要是各种水母，很漂亮。,4.0,2020/10/3,0,1
1230,很不错，好评,4.0,2020/10/1,0,1
1231,很不错呦！真是一项很好的惠民政策！,4.0,2020/8/8,0,1
1232,就是周末人有点多，可以带孩子来看看不错,3.0,2020/10/1,0,1
1233,挺好的  物超所值！！！！！！！！！！,5.0,2020/10/3,0,1
1234,挺好玩的，里面水母很梦幻，海狮海豹很可爱,3.0,2020/9/28,0,1
1235,服务热情周到,5.0,2020/10/4,0,1
1236,很棒，还想再去,5.0,2020/10/3,0,1
1237,非常好看啊从此爱上水母！太好看了(｡･ω･｡)ﾉ♡,5.0,2020/8/20,0,1
1238,挤人，只有水母之类的，只有水母之类的，只有水母之类的，,1.0,2020/10/2,0,1
1239,有海豹，海狮，海归还有一个大水母馆，预约就能去，很方便，景色也不错,5.0,2020/8/22,0,1
1240,总体不错，带孩子来挺好。下次还会再去,3.0,2020/9/27,0,1
1241,还不错  免费的  随便去  简单省事儿  说的没别的话,3.0,2020/9/25,0,1
1242,很可爱，就是种类较少，观赏时间较短,3.0,2020/8/30,0,1
1243,免费的特别好就是热死了哈哈哈,5.0,2020/8/13,0,0
1244,免费的，很好看啦！,4.0,2020/10/3,0,1
1245,要是不预约就好了。预约太麻烦。还得排队。,3.0,2020/9/26,0,1
1246,有些许的腥味但可以接受,4.0,2020/10/2,0,1
1247,水母种类很多，很好看，海豹馆也挺好看的,4.0,2020/8/28,0,1
1248,免费的，虽然看的东西不多，倒也是小小的满足了一下！,3.0,2020/9/27,0,1
1249,体验不错，物种丰富，干净整洁。如果指示再能明确些就更好了，海豚馆和水母馆找了15分钟。,4.0,2020/9/15,0,0
1250,很不错的，小时候经常来这里。,4.0,2020/8/22,0,1
1251,不错优惠活动，预约方便，很适合带孩子去消夏,4.0,2020/8/27,0,1
1252,环境很好，干净漂亮,4.0,2020/8/31,0,1
1253,感觉不错，但是很小，而且有点残忍，还养了个乌龟吓唬他们😂,4.0,2020/9/6,0,1
1254,非常好噢，真的非常非常好看，主要是免费非常让人心动,5.0,2020/9/28,0,1
1255,太满意了。设施完备 工作人员彬彬有礼热情接待。青岛真是一个很好客的城市,5.0,2020/9/14,0,1
1256,免费的，带孩子去玩几个馆不会太累，推介，有海豹海龟企鹅水母各种小鱼，孩子很开心,5.0,2020/9/16,0,0
1257,环境好，值得称赞,4.0,2020/9/28,0,1
1258,免费很好,5.0,2020/9/29,0,1
1259,免费的，还要什么自行车？,5.0,2020/9/29,0,1
1260,水母很好看，有几只海狮还有一只小企鹅超级可爱。总的来说免费的话还是挺值得逛逛的~,4.0,2020/9/18,0,0
1261,适合带孩子参观,5.0,2020/8/19,0,1
1262,水母种类很多学到了了很多知识不错,4.0,2020/9/26,0,1
1263,里面环境还不错玩的东西也挺多的,3.0,2020/9/28,0,1
1264,还可以 小时候来过 南方人好多 一来来一群人 …影响观赏了,3.0,2020/9/24,0,1
1265,环境优美 餐饮很好吃  交通方便 水母很可爱,3.0,2020/9/23,0,1
1266,免费的，有些景点是活物，有些是标本，也不差啦,4.0,2020/9/23,0,1
1267,人太多了，还有吵架的,4.0,2020/9/28,0,1
1268,不错呢的时候还是要继续加油加油我喜欢,3.0,2020/8/19,0,1
1269,门票预约方便，实际就是水母馆，水母种类多，很漂亮,3.0,2020/8/24,0,1
1270,预订的免费票，全是隔着玻璃看，没啥意思，不愿意再来,2.0,2020/9/24,0,1
1271,【环境】环境可以，交通也方便，但是感觉没有海昌极地海洋世界大，如果有条件的话还是推荐去海洋世界,5.0,2020/8/26,0,1
1272,emmmm海豹馆很不错,4.0,2020/9/27,0,1
1273,嘻嘻~不错不错不错~嘻嘻~海洋的世界,3.0,2020/8/17,0,0
1274,千奇百怪。不错不错,5.0,2020/9/27,0,1
1275,很好啊！一家人一起去的……很开心！,4.0,2020/8/17,0,1
1276,挺不错的，带孩子玩的很好的，值得去,5.0,2020/9/24,0,1
1277,景色优美，临海,5.0,2020/9/28,0,1
1278,各种样子的水母都单独一个水族箱，还有海豹海狮,5.0,2020/9/20,0,0
1279,真的是非常喜欢，比18年提升了好多，全家人玩的非常嗨😁,5.0,2020/8/25,0,2
1280,趁着免费大家伙都好进去吧！,5.0,2020/8/8,0,1
1281,挺好的，不错不错不错，一只🐧看着“大海”思考🤔🐧生。海豹萌萌哒✓,3.0,2020/8/21,0,1
1282,不错，好玩，还会再去。就是不好停车，太麻烦了。,3.0,2020/8/9,0,2
1283,有意义的一次旅行，增长见识了,5.0,2020/9/26,0,1
1284,挺好玩的～,4.0,2020/8/20,0,1
1285,挺好的，就是人有点多,5.0,2020/9/7,0,1
1286,海狮真滴像个憨憨，游来游去滚来滚去，超级有趣,5.0,2020/9/7,0,1
1287,很多新奇的水母，海龟一动不动，哈哈哈,4.0,2020/9/6,0,1
1288,环境好，服务不错。,5.0,2020/8/1,0,1
1289,水母馆好可爱啊哈哈哈哈哈哈哈哈哈,3.0,2020/9/26,0,1
1290,青岛水族馆里头的水母非常的漂亮，乌龟也非常的大气，也很好看，小朋友非常的喜欢。￼,4.0,2020/8/15,0,1
1291,免费的，就挺好。都是标本啥的，活的很少,4.0,2020/9/22,0,1
1292,免费 很赞 哈哈哈哈,4.0,2020/9/27,0,1
1293,不错😊,4.0,2020/9/10,0,1
1294,比较差，没啥意思，，。。。。。。。,1.0,2020/9/26,0,1
1295,"【环境】位置靠近海边，风景很好。
【项目】有海狮和水母两个馆。",4.0,2020/8/7,0,1
1296,适合带着孩子去看看,4.0,2020/9/26,0,1
1297,还可以 适合领着孩子来玩 孩子玩的开心,3.0,2020/9/20,0,1
1298,，，，，，， ，，，，，，，，，，，,3.0,2020/9/27,0,0
1299,挺好的，水母很漂亮,4.0,2020/9/24,0,1
1300,很不错，水母非常的漂亮，玩的很开心,3.0,2020/8/23,0,0
1301,作为免费景点来说 海豹馆很好 海豹很多 环境很好,4.0,2020/9/2,0,1
1302,强烈推荐水母宫！！！,5.0,2020/9/6,0,1
1303,很不错，只不过不能参观海底世界，只能看其他的一些馆，免费的，可以接受啦,4.0,2020/9/16,0,0
1304,"目前免费，只要当场预约五分钟左右即可，宝宝特别喜欢，看了海豹和海龟，都不愿意出去了。很满意的
项目。",5.0,2020/9/6,0,1
1305,不错，值得看一下。带着孩子，但是额外消费比较多,5.0,2020/9/17,0,0
1306,景点挺多的，人也挺多的，是休闲消磨时间的好去处，,3.0,2020/9/18,0,0
1307,白嫖一张票，不错了,5.0,2020/9/23,0,1
1308,活动很好，游玩也很不错，就是停车难收费太贵。要不带小朋友去玩玩还不错,3.0,2020/9/14,0,1
1309,布景和里面各种鱼类资源丰富颜色搭配非常好,4.0,2020/9/17,0,0
1310,还行，有免费的票可以看水母，海豹，海狮,3.0,2020/8/9,0,1
1311,能逛四个馆 特别好 尤其水母馆！,5.0,2020/9/21,0,1
1312,一般吧，只开通一部分展馆，其余，仍然需要付费参观,3.0,2020/9/18,0,0
1313,地面上的场馆设备陈旧，也很小。没什么意思,2.0,2020/9/15,0,1
1314,孩子的王国，带孩子打卡圣地,5.0,2020/8/21,0,1
1315,青岛部分景点免门票。非常棒,5.0,2020/9/17,0,0
1316,免费的感觉挺好，环境好，交通好，项目好，餐饮好,4.0,2020/8/29,0,1
1317,有海豹可以看，不错。,4.0,2020/9/20,0,0
1318,挺不错的，里面很漂亮，,4.0,2020/9/22,0,1
1319,总体不错，就是去的时候志愿者给指错路了,2.0,2020/9/17,0,0
1320,非常漂亮呢，预约的免费的。,5.0,2020/9/22,0,1
1321,看的有点太快了，小企鹅不太有好水母比较少,3.0,2020/9/16,0,0
1322,最喜欢里面的水母了！,4.0,2020/8/23,0,1
1323,真是太美了，值得一看，,5.0,2020/8/7,0,1
1324,水族馆很值得去，能去好几个地方，印象最深的是海豹馆！,5.0,2020/9/14,0,1
1325,交通便利，海洋生物很漂亮。,4.0,2020/9/18,0,0
1326,优惠政策特别好，现场水母特别漂亮，适合儿童游玩,4.0,2020/9/16,0,0
1327,海狮海豹馆还有水母馆有活的动物，还挺有意思的，但是其他馆都是标本，适合带着小孩来科普,3.0,2020/9/5,0,1
1328,作为一个青岛人就小时候去过几次，长大后再没有去过！这次带小盆友路过那里看到现在免费立马就扫码了进入了！挺棒的里面！进去看看很不错小盆友也很喜欢！,4.0,2020/8/23,0,0
1329,太好看了 下次还去,5.0,2020/9/18,0,0
1330,好，很漂亮，很喜欢，很好，推荐去！！,4.0,2020/9/20,0,0
1331,欢快预约，畅快游玩,4.0,2020/9/21,0,1
1332,第1次去水族馆近距离的接触水中生物，水母很漂亮。海豹很灵活，珊瑚很美。企鹅很可爱。海狮很笨拙但可爱。,3.0,2020/8/31,0,1
1333,挺好来,5.0,2020/9/22,0,0
1334,大的海洋世界不包括，几个小馆以水母最为好看,4.0,2020/9/12,0,1
1335,一般般，没有想像的好，但是免费的，也不错了,2.0,2020/9/17,0,0
1336,水母企鹅很可爱，好久没去了趁着门票免费去逛了逛,3.0,2020/9/15,0,0
1337,挺不错的，孩子对水母印象深刻！小时候看过都忘了，希望以后能经常去玩。,4.0,2020/9/8,0,1
1338,全都是水母太漂亮了,5.0,2020/8/31,0,1
1339,爱了爱了,5.0,2020/8/22,0,1
1340,非常推荐！！！免费很香,5.0,2020/9/20,0,1
1341,一般化，没有想象中的完美，停车太费劲,3.0,2020/9/17,0,0
1342,方便快捷，感谢政府,4.0,2020/9/19,0,0
1343,不错不错，赏心悦目，里面水母很多，很漂亮！,3.0,2020/9/16,0,0
1344,海豹太可爱啦！水母也很漂亮！很开心的经历^_^,5.0,2020/8/13,0,0
1345,太棒了,5.0,2020/9/18,0,0
1346,还好吧，个人觉得也不是那么的有意思,3.0,2020/9/16,0,0
1347,人太多，不安全。实际能看的不是太多，其余收费。,2.0,2020/9/16,0,0
1348,全五分！,5.0,2020/8/4,0,1
1349,后疫情期间，免门票入场，馆内东西很丰富，孩子学到了新知识，父母也很开心，孩子玩的也很开心。值得再次去的景点。,5.0,2020/8/28,0,1
1350,第一次看水母，种类挺多的，适合带小朋友去,4.0,2020/9/11,0,1
1351,整个海底世界，科普的功能大于参观，毕竟有一定的历史了，有好有坏，票价还可以,5.0,2020/9/3,0,1
1352,不错的 趁着免费来玩了玩 很适合拍照啥的,3.0,2020/8/7,0,1
1353,只有水母宫和海豹馆免票，其他的还是要购买门票的。就在鲁迅公园旁，挺小的一小时就能游览完。,2.0,2020/8/30,0,1
1354,展馆虽然比较分散，但是展示的海洋生物一点都不少。这里真的可以学到很多海洋知识，科普意义大于娱乐。很不错的地方，推荐推荐！,5.0,2020/8/9,0,1
1355,很好，很是喜欢，赞一个，下次还在来,5.0,2020/9/13,0,1
1356,喜欢,5.0,2020/9/17,0,0
1357,很美！给人耳目一新！,4.0,2020/9/17,0,0
1358,只有水母和海豹馆…我看了几遍都没有看到接受哪部分免票…,3.0,2020/9/8,0,1
1359,限时免费，水母很好看，就是人太多了,4.0,2020/9/9,0,1
1360,只有两个景点，还需要改进，加油青岛,3.0,2020/9/13,0,1
1361,免费的没啥好看的，都是标本没意思,1.0,2020/9/13,0,2
1362,很好，企鹅是惊喜,4.0,2020/9/15,0,0
1363,只去了水族馆   不孬不孬不孬不孬不孬,3.0,2020/9/16,0,0
1364,很好看，各式各样的水母，很灵动。还有海龟，珊瑚也很美，就是小了一点，但不影响惊艳！,5.0,2020/8/31,0,1
1365,去的时候人比较多，拥挤不动，检票机器刷码不太好用，耽误时间,4.0,2020/9/3,0,1
1366,可以参观四个馆，一个水母一个海狮馆还有两个标本的，值得一看,4.0,2020/9/9,0,1
1367,很棒。值得推荐,4.0,2020/9/15,0,1
1368,虽然没有什么东西，但是还是很不错的,4.0,2020/9/12,0,1
1369,非常漂亮，水母馆好漂亮，海豹馆也好可爱，就是都好小，没一会儿逛完了，又去的海水浴场，离得很近，要是整个海底世界都免费就好了，哈哈,5.0,2020/8/21,0,1
1370,"【环境】好
【项目】好
就是停车再方便些更好。",3.0,2020/9/7,0,1
1371,非常不错，水母很漂亮，种类很多,4.0,2020/9/7,0,1
1372,水族馆不错的，过去卖票的时候就没有来过。这次看了一下 还可以。就是人有点多。,4.0,2020/9/2,0,1
1373,还不错，就是有点拥挤，不过话说回来，免费了人肯定会多，哈哈,3.0,2020/9/6,0,1
1374,非常满意，好多各种各样的水母，还有海豹海狮，大海龟，孩子看的很开心,5.0,2020/8/14,0,1
1375,原来水母这么好看！！！还可以逛海豹馆,5.0,2020/8/10,0,1
1376,水族馆还挺好看的，只是只有三个馆可以开放，比较可怜巴巴,3.0,2020/9/7,0,1
1377,免费的快乐,5.0,2020/8/26,0,1
1378,还可以，预约之后可以免费去水母宫和那个海豹馆，人也挺多的，从鲁迅公园一块溜达着去看看挺好的,4.0,2020/8/25,0,1
1379,年费挺好 可是一天一个账号只能一张票 老人怎么办？,2.0,2020/9/4,0,1
1380,非常强很强哦非常好👍非常好👍,5.0,2020/9/8,0,1
1381,风景好看。,5.0,2020/9/9,0,1
1382,真的很好，因为政府支持，免费游览！！赞,5.0,2020/9/9,0,1
1383,还可以吧，挺好的，价格合理观赏真实,3.0,2020/9/7,0,1
1384,可以去看一下挺好的。。。。。。。。,3.0,2020/9/11,0,1
1385,挺好的，孩子挺喜欢玩的挺开心都不愿意走,5.0,2020/9/8,0,1
1386,不错，水母馆和海豹馆,5.0,2020/9/9,0,1
1387,疫情期间免费去的，还不错，但是如果按票价130的话就不值得了，所以趁着免费大家可以去一次,5.0,2020/8/27,0,1
1388,外地朋友很喜欢,5.0,2020/9/11,0,1
1389,真差劲，名义上免费合计合计不够路费,1.0,2020/9/7,0,3
1390,水族馆现在免费，提前在美团预约进入的时间段，千姿百态的水母非常漂亮，假期带孩子去欣赏吧！,5.0,2020/8/25,1,1
1391,当时免费，觉得很值,5.0,2020/9/10,0,1
1392,还不错，可以可以哈哈哈哈哈哈哈哈哈哈,2.0,2020/9/11,0,1
1393,海洋生物较齐全，场景宜人，适合孩子游玩,3.0,2020/9/6,0,1
1394,人太多，太热了。建议不要周末去玩,3.0,2020/9/8,0,1
1395,赶上一波政策福利，已经第二次去青岛水族馆了，很多动物，人山人海。,5.0,2020/8/29,0,1
1396,人多,4.0,2020/9/11,0,1
1397,景如其名，梦幻水母宫里能够看到各种各样的水母，还是很值得一看的！,3.0,2020/8/15,0,1
1398,一共5个馆，很分散，但值得的去看的,5.0,2020/8/23,0,1
1399,特别好，总之很开心。,4.0,2020/9/9,0,1
1400,不错，各种水母，还有海龟，最后还能去海豹馆看看海豹，建议不要开车去，不好停车,4.0,2020/8/30,0,1
1401,里面凉快，看的东西不少！,5.0,2020/9/6,0,1
1402,免费的都是假的，真的还是要付费,2.0,2020/9/5,0,1
1403,态度很好，有一些地方免费预约的票不能观看，总体来说还是不错的,3.0,2020/8/29,0,1
1404,都免票还要啥自行车要啥自行车。棒,5.0,2020/8/18,0,1
1405,额看看也行，免费嘛，去看看也是可以的哈哈哈(ಡωಡ)hiahiahia,2.0,2020/9/7,0,1
1406,太小了，就俩馆，水母种类还可以，但是感觉和其他水族馆比起来差点意思,3.0,2020/8/26,0,1
1407,不足是几乎全是水母，没有其他的生物，但是免费参与还是强推啦！,4.0,2020/8/30,0,1
1408,免费的不错，就是馆内有点热，空调不到位、停车不好停，希望改进～,5.0,2020/8/29,0,1
1409,超级不错,5.0,2020/9/6,0,1
1410,真的很棒 现在免费预约太方便了,5.0,2020/9/6,0,1
1411,以为海洋生物馆也免费，原来是自己想多了，只有标本馆免费开放,3.0,2020/8/3,0,1
1412,水族馆整修，去的水母馆，和想象的太不一样了,3.0,2020/9/3,0,1
1413,还可以吧，至少不用去水族馆了吧,3.0,2020/9/5,0,1
1414,为啥还非得15字评价 ！还行啊里面  喜欢那些小水母 很漂亮,3.0,2020/8/31,0,1
1415,"【环境】很好
【交通】便利
景色很不错，海豹很多",3.0,2020/9/1,0,1
1416,是晚上去的哈，不是白天通票，搞错了,2.0,2020/9/5,0,1
1417,不错，青岛地标打卡点,5.0,2020/9/4,0,1
1418,人太多，塞不动的感觉，避开周末还行吧,3.0,2020/9/1,0,1
1419,服务态度太差，下雨天带着宝宝，早到了二十分钟，让在雨中等，进里面门沿下等着都不让。,2.0,2020/8/22,0,1
1420,水族馆中的水母类型超多，各式各样，甚是好看,4.0,2020/8/13,0,0
1421,免费的的里面挺好的,5.0,2020/9/5,0,1
1422,虽然是未成年免费，但是孩子10岁也需要微信预约才能进！,3.0,2020/8/28,0,1
1423,有三个馆可能要收费没进去成!!!!!,2.0,2020/9/5,0,1
