,评论,得分,时间,点赞
292,"元旦假期，来到了石老人海水浴场。咸咸的海风充满新年的希望。
漂漂亮亮的大海，还有美美丽丽的日落，为假日增添了一丝幸福的味道～",4.4,2021/01/02,0
293,免费景点，整体比市区那边的海边干净，沙子也相对较细。8月下旬去的，人还是比较多的，不过设施比较全，所以不是很乱，在海里玩了很久才出来，还能看到远处的崂山，比较推荐,4.4,2017/08/24,0
294,"如果你第一次来青岛，我不会带你去栈桥，首先，我会带你去石老人浴场，看看日出
2，八大关
有“万国建筑博览会”之称，最能体现青岛的“红瓦绿树，碧海蓝天”特点的街区
3，小青岛，是一个孤立于海中的小岛。在海浪长年累月的冲蚀雕凿下，渐与陆地分离，变成了现在的形状
4，圣弥厄尔教堂
哥特式装修风格，是中国唯一的祝圣教堂
5，五四广场
这里记录着青岛这个城市的过去与未来，是青岛发展的见证者",4.4,2020/12/29,0
295,"秋天是青岛的旅游淡季，海边一下子清静了很多。而秋天是看海上日出的最佳季节，石老人海水浴场又是最佳位置，万万不可错过。

十月中旬之后，每天的日出位置都会稍有不同，会逐渐偏东南方向，所以凌晨要早一点去找机位。一般五点一刻就要到，五点三十蓝调时刻就开始了，天边也会透出霞光。

有摄友喜欢追求极致的角度，必须看到太阳从“石老人”后升起，这样机位就要偏东。

可以找一个周末，来青岛看一场霞光万里的日出，火烧云映红了海面，海水像焰火般绚烂。

住宿推荐：周边的酒店很多，弄海园大酒店，斯维登精品公寓，桔子水晶酒店，距离石老人海水浴场不足两公里，步行只需20分钟，周边有金鼎广场，金狮广场，丽达购物中心，餐饮和购物都极为方便。",4.4,2020/11/03,0
296,"青岛十个宝藏拍照地推荐

整理了一些特别适合拍照的地点，欢迎大家收藏备用。

 中山公园  

青岛赏樱胜地。除了樱花，几十万株超过170种植物，让这里成为了名副其实的花海。

地址：市南区文登路28号 

交通：地铁3号线中山公园站B口步行7分钟

 汇泉湾  

绵延的干净沙滩，异国风情的建筑和碧海蓝天交相辉映，比起热门景点人也少了多。

地址：市南区南海路15号

交通: 地铁3号线汇泉广场站C口步行8分钟

 燕儿岛山公园  

陡峭的崖壁和海边大大小小的岩石是这里的特色，因为居高，所以视野更好。

地址:市南区澳门路与珠海之路交叉路口东北150米

交通：地铁2号线燕儿岛路地铁站C口步行21分钟，公交369路在珠海支路下车步行5分钟

 大学路  

大学路沿路有很多更有意思的涂鸦和咖啡馆，等待大家去探索。

地址：市南区大学路 

交通：地铁3号线人民会堂站B口步行3分钟

 中苑海上广场  

这里有着充满电影感的码头场景，还有一面小小的涂鸦墙，适合拍一些日系清新的片子。

地址：市南区八大关西陵峡路中苑 

交通：公交217/305/325路在青铜峡路站下车，步行4分钟

 青岛纺织博物馆  

工业风格园区。园区里除了厂房遗址，整体面积不算大，适合拍摄复古风和工业风片子。

地址：市北区四流南路185号 

交通：公交5/24/30/302路公交车在四流南路开封路下车，步行3分钟，229路公交车在洛阳西路下车，步行3分钟

 浮山森林公园  

青岛市区的一座不高的山峰，浮山是我心中青岛市区看城市景色最美的地方。站山望海，视野极佳。

地址：崂山区银山西路 

交通：搭乘公交在宁夏路隆德路下车，步行10分钟

 石老人海水浴场  

青岛另一个有名的海水浴场。一到夏天，水清沙细的石老人就成为了青岛市民的度假天堂。

地址：崂山区海口路287号 

交通：地铁2号线在石老人海水浴场B2口步行12分钟

 海尔世界家电博物馆  
博物馆外面的天台，因为被刷成了彩虹色而特别适合拍照。而从天台望过去又有着无敌的海景。建议带无人机拍摄，可以玩出一些创意效果。

地址：崂山区东海东路52号 

交通：地铁2号线海游路站B口步行13分钟

 青岛大学(中心校区)  
校园里面的一栋楼，线条明晰的几何结构和空间感，加上简单而鲜艳的色彩，很适合拍照。

地址：市南区宁夏路308号

 交通：地铁2号线麦岛站B口步行13分钟",4.4,2020/05/08,2
297,虽然沙滩是硬硬的，但海岸线很长，视野开阔，人相对少，不拥挤，海水清澈，是个游泳～散心～晒太阳的好地方，九月初的余夏，来这里看海是个不错的选择。这里距离市中心有较远，不过公交车还是很方便的，想来浴场的记得到石老人浴场站下，不是石老人景区站。,4.4,2017/08/29,0
298,很赞哦！一定要去！可以在海水中尽情玩耍。即使你不会游泳你也可以体验到无穷的快乐！最重要的是不收费，沿着海边一路捡贝壳，各种各样的贝壳，带回去送给好友，自己也可以串成手链呢超级漂亮。对了，还可以捉到螃蟹哦！你还在等什么！！！,4.4,2014/12/23,0
299,我们一家去石老人海滩玩，很好！海滩挺好，景色很好，就是没有冲洗的地方，听说没正式开放。玩了一上午，中午打车去吃饭，司机说，附近有个村里有农家饭，都是刚出海打的海鲜，我们就去了，是石老人村的悦海酒家，巨贵！都是被出租车司机忽悠去的，大家千万留意，别让这些扰了我们旅游的好心情。去哪千万别听出租司机将故事，自己做好功课！,4.4,2012/07/09,0
300,青岛有很多海水浴场，石老人是最大的之一，当然人也很多，还配有一段神话传说呢，和很多浴场一样石老人是开放免费的，这一点青岛很好，去过舟山的海滩都要买票的，石老人的海水质量遥望不错，小盆友玩的很开心。,4.4,2017/05/12,0
301,风景是真的很美 距离周围商业区也不太远 就是比较危险 第一次去就遇上有人被卷海里了,4.4,2015/08/09,0
302,非常喜欢，海水清澈，漂浮着海带，周边的公园绿植茂盛，不知名的小花散发幽香，手机里找了很多照片，都不知去了哪里！以家庭为单位的游人如织，体会着大海的宽广！,4.4,2018/07/24,2
303,这里可以说是青岛最大的海水浴场，它远离青岛市区，比较安静，景色也不错，可以看到远处海里的一块石头，就像是一位老人坐在那里。有时间可以去去。推荐指数五颗星,4.4,2016/10/23,2
304,沙滩细腻，海水干净，散步游泳非常棒，最佳季节是89月份，水温正好可以游泳,4.4,2014/11/06,0
305,沙子很软!但是海水还是差一点!游玩的人还是挺多的!孩子们玩得不意乐乎!,4.4,2015/09/03,0
306,景色怡人，整个周边的城市呈现雾蒙蒙的状态，很缥缈的感觉，海滩游客很多，海草也很多，哈哈,4.4,2018/07/22,1
307,"位置有点偏,但是沙滩质量不错,比第一浴场人少多了,建议开车去青岛的朋友一定要去石老人海滩哟.市区内的人都太多太多了,好象下饺子一下啊!呵呵,不过周边配套不是很完善,自己要带点吃喝的过去.",4.4,2014/06/18,0
308,沙滩很大，沙子很细，风景没的说，坐游艇去海里看的石老人石像，真的很像一个老人坐在海里,4.4,2016/08/10,5
309,青岛市区里面最大的海滩了，可以远眺石老人，景色美丽，大海漂亮，可以徜徉海滩好久感受自己美美的心情。好开心,4.4,2015/12/04,0
310,沙滩细腻、海水清澈，堪比亚龙湾，租帐篷和伞收费不一，需要规范。,4.4,2015/08/07,0
311,"记得2019年新年，进行了一场说走就走的旅行，看看了冬天的海。虽然有些寂寞，海风很冷，但足以令人印象深刻。 石老人海水浴场 

石老人，听上去很有个性的地方，是青岛市区最大的海水浴场之一。这里左端海中巨石即为“石老人”，因此而得名。个人认为这里是青岛冬天最适合观日出的海滩，有着漫长的海滨步道以及木栈道，尤其是它的砂质比较细腻，与其他浴场对比有很有特色。

冬天反季节旅游非常爽的一点就是....这里除了少数摄影爱好者之外基本没人，眼前这么大一片海滩都属于你一个人！

关于拍摄要点：因为石老人的朝向问题和光线问题，冬天的这个时刻非常适合拍日出，只要能见度OK。从沙滩上向东就可以看到石老人的大石头，这是可以观日出的最佳方位，你不但欣赏拍摄难得海边日出，还可以拍海冰以及可爱的海鸥，别有一番滋味。至于镜头，最好使用中长焦镜为佳。

游玩注意事项：1.青岛冬天的清晨，海边风大，是非常冷的，一定要穿的足够厚实。2.要很早动身，最好是5-6点钟，那时候应该还没有公交车，要打车，一般师傅都认识。3.海边基本上没有商店会开门，要提前准备吃的喝的 4.海冰很滑，不要太靠近海岸线，注意人身安全。

景区位置：崂山区海口路287号
开放时间：全天
门票价格：免费
交通方式：公交便利 地铁也可以直达",4.4,2019/11/12,1
312,"Day 3

从东方饭店东部早茶店出来后，一路来到这里。本来打算去看石老人的，后来发现定位定了这里，那就既来之则安之吧，只能老远的看看石老人的样子了。
依旧是很差的天气，所以风景也很差，非常郁闷了。
这里人气很旺，比之前去的两处海水浴场人都要多，但是有一点不会变的就是，每一处浴场都把遮阳、更衣、冲沙子的这类事儿变成收费项目，换做发达地区这都是政府会做好的免费便民设施，然而青岛这里每处都是到处兜售这些服务的小贩，实在让人不舒服。",4.4,2018/08/01,1
313,很清净很干净的浴场，建设的很好也很完善。公交车都会有一站在这里。主要离我们住的地方不远，个人很喜欢。,4.4,2014/08/11,0
314,很不错的海边，沙质柔软舒适，周边设备齐全，玩的很尽兴！,4.4,2015/08/21,0
315,最喜欢的北方浴场了，水清，沙细，虽然无法跟海南相比，但对内陆城市的朋友来说，还是值得一去的！,4.4,2014/09/23,0
316,海水挺好的 清凉 而且周边吃饭很方便 价格还不够 经济划算,4.4,2015/08/28,0
317,"石老人浴场,离住的酒店还是有点距离的,好在青岛打车方便而且价格也不贵,浴场人气很足,辽阔的很,拍照拉个全景那是件很爽的事,海水凉凉的,两个人手牵手走走感觉那是相当好...",4.4,2014/06/17,0
318,去了N多次青岛了，每次都喜欢住在石老人海水浴场附近，喜欢在石老人海水浴场玩，这里沙滩柔软细腻，海水浅且干净。,4.4,2017/08/14,3
319,石老人浴场是青岛沙质最好的沙滩，可以远观海上老人造型的石头，近处沙滩上有小鸟的脚印，在这里漫步非常的惬意，也有不少人在健身跑步。,4.4,2017/01/06,4
320,出差住在石老人的凯悦，下面就是海水浴场。面积非常非常大，沙子很细，海水也干净。可惜现在不是下水的季节了。明年夏天的时候一定再来。,4.4,2016/10/19,4
321,赶到浴场已经是傍晚，冻得冷飕飕不说，海的颜色日渐迷蒙——深蓝、灰蓝，暮色朦胧，免费的浴场，沙子很细，远可观石老人，感受一片天然的碧海情调，十分舒坦！,4.4,2013/11/08,1
322,国家级旅游度假区、世界级的湾区，不是浪得虚名，观日出、闻海风、赏明月、听涛声，所有的烦恼、苦闷，都消失在碧海蓝天相交的天际线！,4.4,2014/09/15,2
323,目前来说青岛最干净的沙滩，周边有啤酒城，石老人，酒店从国际五星到国内没星都有，商场有利达，开车就更方便了，极地海洋世界，海信广场，等等，不可错过。,4.4,2014/06/05,1
324,就三个人溜达着去海边吧，石老人海水浴场，可能是天晚了，人不多，海风很冷，沙滩上有写whyme2013之类的，我也写了yoyo2013why me 青岛，可惜天黑都看不清。,4.4,2013/10/27,0
325,海水很蓝，沙子很细。特别是海浪很大，戏水很过瘾。但不太适合游泳。周围有山，海中有岛，还有石老人，景色优美。喜欢。以后还会去玩。,4.4,2012/08/02,2
326,来青岛必去的海水浴场，感受一下大海的味道。,4.4,2017/07/18,0
327,带孩子游泳，玩沙子，在青岛是不错的选择，沙滩的沙子还比较细。远远地可以看见石老人。,4.4,2015/08/23,0
328,距离市区会有点路程，但是公交车也很方便，由于青岛在造地铁，所以过去的话，需要绕道而行，还有有路标的，跟着走就可以了。相比其他的浴场，人不是很多，玩的还是很开心的。,4.4,2014/10/31,0
329,"青岛绝秘好去处｜假装在冰岛的石老人
说起海水浴场，一众细腻的沙滩，温柔的海浪，却不曾知道在石老人下面，有着一片岩石，退潮后，大有冰岛之风

石老人海水浴场位于崂山区海尔路南端，是青岛市区最大的海水浴场之一，因左面海中巨石“石老人”得名，石老人是我国基岩海岸典型的海蚀柱景观

地址：青岛石老人房车营地
交通：最好自驾或打车，公交需要走一段，停车费2元/小时
最好观赏时间：下午2点以后退潮，可走到石老人，绕过去会看到一片岩石（详细涨退潮可查青岛的潮汐时间）

可以拍什么：
渔民的渔船，有沧桑和斑驳的感觉
找一个水坑，石老人的倒影就出来了
山头和岩石堆
沙滩上铺满的岩石，是假装在冰岛的最佳拍摄地
在天气好时，还能欣赏一场超美的日落，同时也可以拍出很好的剪影

石老人的美丽传说：
相传，石老人原是居住在午山脚下的一个渔民，与女儿相依为命。后来女儿被抢进龙宫，老渔民日夜在海边呼唤，直盼得两鬓全白，仍守候在海边。后来龙王施展魔法，使老人身体渐渐僵化成石

Tips：
在石老人观日落是非常不错的体验，当地爱好摄影的大叔阿姨们都会早早的去占好机位
去之前一定要查好潮汐表，推荐关注青岛本地宝，里面有国内各个港口的潮汐时刻表
海边风大，冬天去做好保暖，玩的时候要注意涨潮",4.4,2020/01/12,0
330,"【景点攻略】
详细地址：
青岛中苑码头
交通攻略：
地铁青岛站或者坐公交
开放时间：
全天
门票价格：
不要钱
亮点特色：
夕阳海面阶梯礁石
小Tips：
我又来了带着新的拍照地走来了
秋天青岛海面太美了！
青岛的这个码头：中苑码头
也太美了吧‍‍‍一定要在落日的时候去
大概三点半以后五点半之前
适合拍的地方太多了
有灯塔！轮船！海面！礁石！阶梯！
每一处都是能拍出大片的感觉呀
修图滤镜
vsco
H33.9
对比度3.3
高光11.3
饱和度2.5
锐化3.9
清晰度1.1
颗粒4.9
根据实际情况调整哦
衣服：iuiu阿晶
包包：方便面包包是venvennet X艺术家@赵赵和稀泥一起合作的方便面包包～
方便面！！这个设计太独特了吧～
近期最爱了
希望大家都可以在个秋天收获美照和幸福
青岛拍照|青岛旅行|青岛拍照圣地|山东旅行|海岛|vsco滤镜",4.4,2019/11/19,0
331,"青岛必游 | 来市区的小众海水浴场，欣赏一场静谧的蓝

门票：免费
开放时间：全天
交通：乘386路公交车在石老人浴场站下车，步行270米可达；乘地铁二号线到石老人海水浴场站下车

 石老人海水浴场 位于崂山区 崂山 海尔路南端，大唐渔宴以东，是青岛市区最大的海水浴场之一，我们到的时候已经临近天黑，以为什么都看不到了，却不料夜幕前的蓝这么迷人。

浴场海水相比比市区里的几个浴场，比如 第一海水浴场 会更清澈，沙滩上都是沙细，沿海都有滨海步行道贯穿始终，非常适合一家人来玩耍。

位于石老人国家旅游度假区最东端山脚海中，有一座17米高的石柱，形如老人坐在碧海之中，维妙维肖，人称“石老人”，也是这个海滩名字的由来。

同时伴有一凄美的神话传说故事，故吸引众多国内外游客前来观赏，此石已成为本景区重要的标志，也是青岛市著名的观光景点。

来这边可以在在石老人村下车，步行前往海边观赏近景，但是不如远眺景观更美。",4.4,2019/11/10,0
332,据说石老人海滨浴场和黄岛金沙滩是青岛最好的沙滩。金沙滩没去过，石老人在那儿附近住了四天。海滩开阔，沙滩干净，沙子松软细腻，脚踩上去很舒服。由于处在崂山区，游人比较少，也有游人在沙滩上支起帐篷。东南角有一礁石，形似向远处凝望的老人而得名。据说有一段凄美的传说，更增加沙滩的文化气氛。虽处在崂山区，但周边建设很快，和市区没什么两样。啤酒城就在附近，沙滩西边不远有极地海洋馆。,4.4,2017/08/15,2
333,海水不错，人不太多，沙滩在北方也不错了。,4.4,2015/08/08,0
334,风景独特 优美。适合在那里散步 放松心情。,4.4,2015/10/01,0
335,夜景很美，还可赶海，沙滩沙细，宽阔。,4.4,2017/08/23,0
336,石老人还是很好的，八月底来的，没有海草什么的 海岸也还干净,4.4,2017/08/22,1
337,石老人海水浴场水清沙细，滩平坡缓。改造后的海水浴场将由滨海步行道贯穿始终，并以此为主线串起度假海滩、欢庆海滩、运动海滩、高级会员海滩等4个高质量沙滩活动区域,4.4,2017/07/30,0
338,后记：回到青岛，把所有的化妆品摆到桌子上，感觉自己这辈子再不会买化妆品了。难怪自己被韩国海关查出出行李超重！当我用尽毕生的英文所学像工作人员解释后，这趟完美的旅行，终于如我所愿“囧囧”的结束了……,4.4,2015/10/06,0
339,之前在青岛念书。后来毕业了有空还是会去看看，沙滩很柔软细腻，很喜欢这个地方,4.4,2015/10/16,0
340,游泳很适合，因为离市区比较远，所以人相对来说少点，离啤酒城很近，走过去就好了，沙子比较细，远处看有一个石老人的石头,4.4,2015/01/07,0
341,海滩非常干净，人也不多。同学硬拉着我去的，去了以后玩得特别开心，虽然没有水上娱乐项目，但是单纯的游泳，玩沙子是足够的，简简单单才是真,4.4,2018/06/21,1
342,不用花钱，免费的，人还算可以，没到摩肩擦踵的地步，大海很美，唯一的瑕疵就是海边垃圾很多，环境破坏严重，不过趟趟水，玩玩沙子可以接受。,4.4,2014/08/29,1
343,海水清澈，人也比较少，沙子细腻，周围还有小吃步行街；租遮阳伞，椅子得老板很好，一天才150，好好享受了下日光浴,4.4,2014/06/05,0
344,石老人浴场应该是青岛最干净的了，砂质细软，人少，有足够空间可以嗨。原来可以在这儿捡到很多贝壳，现在已经木有了。,4.4,2014/05/20,2
345,很美的海景，很不错，石老人很不错！浴场也很干净！,4.4,2018/05/16,3
346,靠近崂山，浴场人比较少，相当较干净，去好崂山回来的路上正好去放松放松,4.4,2015/06/07,0
347,左端海中巨石即为“石老人”，是集度假、观光旅游、海上运动、沙滩运动、休闲娱乐为一体的综合性旅游度假海滩。,4.4,2016/12/28,2
348,这里的沙滩面积是市内最大的，一到浴场开放的日子，每天都聚满了人，远处石老人的岩体注视着远方，景色也非常美,4.4,2016/10/23,2
349,我们是七月中旬去的，海上漂浮物太多了，不过人好多哦，天气也很凉爽,4.4,2015/07/27,0
350,去的那天天气不是很好，起大风、只能沙滩玩玩,4.4,2017/03/16,1
351,位于崂山区，石老人国家旅游度假区最东端。沙滩确实有特色，沙软而细，赤脚踩在上面或者干脆躺在上边都很舒服,4.4,2016/10/27,2
352,风很大，游泳的人不多。坐公交的话一定问好，石老人站离这还很远。,4.4,2015/10/09,0
353,从崂山回来经过这里，特别带孩子到沙滩戏水，从这里回市区很方便,4.4,2016/01/07,0
354,如果说栈桥的海是看人，那么石老人的海，则是海天一色的美！由于在崂山脚下，自然是吸收了天地精华，才能孕育出如此的蓝天碧水。大海的呼唤，让我们把时间抛在脑后，下水的，戏水的，堆沙雕的，摆POSE的……我们玩的不亦乐乎！大海边，果然还是玩的悠闲自在，让人舍不得离开，而我，甚是觉得，这样在海滩上漫步，晒晒太阳，吹吹海风，是如此的惬意！,4.4,2013/10/09,1
355,景色不错，海水很干净，海滩上有冲上来的水草。我去的时候天气还不够热，海水浴场还没开放，安全措施还没做，没什么玩的，但在海边走走还是很舒服的，海风凉凉的，不腥。等到旺季应该很好玩。,4.4,2017/06/29,0
356,海水非常清澈，晚风拂面非常舒服，海浪过来一朵朵浪花格外漂亮,4.4,2015/09/10,0
357,石老人海水浴人太多啦，沙还是比较细，带孩子玩儿还是可以的！,4.4,2015/08/21,0
358,海滩人少干净，弯弯的海湾很美。清晨看海上日出傍晚观落日余辉,4.4,2014/09/16,0
359,沙子非常细，水也干净，适合海边游玩,4.4,2017/08/03,1
360,沙滩比一浴二浴的要大，有干沙和湿沙。就是游泳不太合适。,4.4,2015/07/05,0
361,青岛人才会去的海滩，纯天然无商业化，自在畅游海滩！比市区所有海滩都要大哦！濒临啤酒城，游完泳，去喝啤酒吃蛤蜊，不要太炫哦！最主要纯免费,4.4,2014/05/30,0
362,石老人就是海里有一块巨石，像一个老人在观海，很神秘的样子。去浴场的时候人很多，但是海水还是比较好的，往深处游游海水还是比较舒服清澈的。,4.4,2014/04/09,0
363,离青岛极地海洋世界很近，我们租了辆三人自行车沿海边一直骑过去的，中间还路过雕塑园，环境很好。,4.4,2016/10/05,2
364,夕阳下的海水，静静的。站在这里异常的平静，海水很干净沙子也很细腻！下次一定要日出的时候来一次,4.4,2014/04/17,0
365,青岛最大的海水浴场，提醒外地不识水性的朋友小心入海,4.4,2015/09/08,0
366,很大很开阔，还比较平坦，远处有著名的石老人。就是有暗流，得特别小心！,4.4,2017/01/25,3
367,非常值得去的海滩，6月去的，很少的人。美不胜收啊,4.4,2015/09/20,0
368,石老人是基岩海岸典型的海蚀柱景观。经过千百万年的风浪侵蚀和冲击，山脚下的基岩海岸不断崩塌后退，并研磨成细沙沉积在平缓的大江口海湾,4.4,2014/02/15,0
369,海水中风吹日晒海浪拍打形成的一块类似垂钓老人的礁石，远观还有几分相像。把浮躁的心情放下来， 用心感受下老人与海的静谧。意境很美！,4.4,2017/07/07,0
370,我觉得是是青岛做好的海水浴场，沙滩没有大石块。,4.4,2016/07/11,4
371,有沙滩 海浪挺大的 挺凉快 挺好玩 是个去海边的好去处,4.4,2014/07/07,2
372,老人海水浴场很不错，感觉很干净，尤其是落日特别美，周边有金狮广场，还有利群金鼎广场，都是购物，很方便的！,4.4,2018/05/28,1
373,去年九月份去的，海滩人不多，可能由于已经不是那么热了！海水干净，望着大海觉得心里特别安静！住的附近酒店！海明威！离大海好近！,4.4,2018/03/06,0
374,，带着女友看这里的海，还是很不错的。以前去过连云港的改变，不过，没有这边的大，沙滩很绵细。视野很好，还多小学生在组织春令营。,4.4,2016/04/22,0
375,石老人海水浴场这里很好，滩平坡缓，水清稍微透明，沙子也更细，空气更为清新，来这里散步、晒晒太阳，很是享受,4.4,2014/06/25,1
376,这里的沙子很细，外地游客不多，总体环境是我最喜欢的海滩，夏天必去。就是这里的浪似乎比起一浴那边大了些。,4.4,2015/05/13,1
377,青岛是个旅游城市，整体环境特别好，但是石老人景区租太阳伞桌椅项目宰客严重，，我们两个大人两个小孩租太阳伞要460，还砍了半天价，最后300不限时，而我们旁边一桌人是六个大人三个小孩，居然收费是200，100元押金，不限时，这难道不是宰客吗？,4.4,2019/07/13,16
378,老青岛的记忆，情感的味道，夏天不去石老人浴场，感觉少点啥，浴场比较讨厌的人是一些乱收费的看衣服的人，洗澡的，不过瑕不掩瑜,4.4,2017/06/11,0
379,石老人也是青岛非常有名的地方，就是因为一块像老人的石头，这里海水清澈，风光旖旎。,4.4,2017/01/24,2
380,石老人海水浴场一到夏天的时候人就非常的多，很热闹，周边商圈已经都形成了，如果没带衣服，可以在旁边买。,4.4,2015/06/05,1
381,喜欢在这里走走，不只是因为这里漂亮，心情不好可以走走，心情好的时候可以下水玩耍，经常一路走到雕塑公园,4.4,2014/09/01,1
382,有“石老人”的典故，日出很美的，春夏有去那帐篷烧烤的人，在那住一晚，第二天看日出。配套有一个高尔夫球场，很大，景色不错！,4.4,2014/07/05,0
383,去青岛必去之地，沙细浪大，玩水冲浪好去处。天公不作美，海上雾蒙蒙一片、但依然挡不住本地或远道而来的客人热情。迎着浪花，面不改色，小女年幼胆小，一直不敢前行。其父抱其深入一点，两次被冰凉的海水刺激吓哭。其父反之，欣欣然充当了几次弄潮儿。,4.4,2013/08/06,0
384,有对情侣走进了尽头，拍完后是真的血虐。,4.4,2017/09/24,2
385,沙滩很大很长 绵延数公里 海水也还算干净的,4.4,2015/09/26,0
386,非常漂亮的沙滩，注意夏天基本看不到海水，全是人。沙滩边的小吃，特别是鱿鱼，不是快饿死了的话就别吃,4.4,2017/09/18,1
387,要说风景的话和金沙滩差不多，只不过金沙滩的沙滩更好一点，踩上去更舒服，这次在石老人沙滩遇到了两个俄罗斯妹子，真挺漂亮,4.4,2017/05/16,0
388,环境比市区好很多，交通也方便，公交车比出租车还好走。海边的风景和设施都不错。,4.4,2016/07/03,2
389,当我刚来青岛的时候，去的最多的浴场是一二三浴场。来到青岛定居后，来得最多的是石老人。位置好，大，沙滩好，还可以露营。,4.4,2014/02/19,0
390,千百万年的风浪侵蚀和冲击，唯独石老人留下来，从西北方向望去，这块海中奇石像一位老人，维妙维肖。,4.4,2018/05/30,1
391,石老人很好的美景，一望无际的大海，沙滩很细，可以游泳，但海浪有点大，就不冒险啦。还有吃饭 咖啡的地方，真不错，推荐！,4.4,2018/03/08,0
392,就是换衣服需要花钱，石老人当天浪比较大，喜欢激流勇进的推荐！玩的也很开心！,4.4,2017/07/28,0
393,不错啊人很多海水也挺干净的住宿挺贵,4.4,2016/08/19,2
394,石老人海水浴场只是我们目的地的一个站点，所以没怎么看。景色不错，更衣冲洗大概要30，没有门票。,4.4,2016/07/16,1
395,第一趟去赶上台风影响，没下的了海，第二趟去是晚上有点凉，没有专门的绳索拽着下海，总体而言还行，,4.4,2015/08/16,1
396,特价的时候订的，朋友入住的，据说总体还不错，性价比比较高，如果按照平时的价格，感觉就有点贵了,4.4,2018/04/19,1
397,"相比第一海水浴场，这里人少多了，垃圾也没那么多。
终于能找到点度假的感觉，就是交通有点不便，最好能
住在这附近。",4.4,2014/02/11,0
398,夏天的时候在这里洗海澡很不错。,4.4,2019/03/08,0
399,依山傍海，景色宜人，沙滩质量很好，据说是花钱从别的地方运来的，游客也相对少一点，能够尽情享受碧海蓝天的好地方。,4.4,2014/11/24,0
400,可以叫三两个好友一起捡贝壳玩的，好开心(●°u°●)​」,4.4,2018/05/31,1
401,沙滩很大，人很多，有快艇，完了一圈，看到了石老人，好孤单的一个老人。,4.4,2016/05/30,2
402,我多么希望天能更蓝些，蓝得深邃可以让我拥有更多对天空得想望，距离市区较远，但是这里的沙滩和海水质量都很不错。,4.4,2015/01/06,0
403,还行吧，一个小山，山上有个鱼池，都是金鲤鱼，就是个游人喂鱼的地方，可以歇歇脚。风景还可以。夏天的时候去的。,4.4,2014/12/11,0
404,人满为患，整个浴场宛如入锅前的水饺，拥挤不堪,4.4,2017/07/12,7
405,免费的浴场，可能是旺季，租帐篷，泳圈比较贵，沙子很细腻，不扎脚。,4.4,2015/09/02,0
406,玩水的好去处，海边人挺多,4.4,2014/08/22,0
407,石老人沙滩位于崂山区海尔路南端，大唐渔宴以东，是青岛市区最大的海水浴场之一，有很多海上运动和沙滩运动。,4.4,2017/06/02,0
408,石老人海水浴场很不错的！景色很美！有一个很凄美的故事！一个关于老人与女儿的故事！,4.4,2018/01/26,1
409,这里景色宜人，沙滩干净，两个孩子玩的非常开心，但不建议七岁以下孩子来玩，浪大水流急，非常棒的孩子乐园,4.4,2017/08/30,0
410,值得去的浴场，水质干净，不像第二海水浴场浪花卷上岸的都是海草，另外沙子比较细，踩在上面就像踩在海绵上，软绵绵的舒服极了。,4.4,2017/08/19,3
411,去的时候有点冷，但是跟女朋友在那玩的挺开心的！有很多小螃蟹！,4.4,2017/07/27,2
412,石老人景区离青岛博物馆挺近的，步行大概10分钟的路程。沙滩不收门票，有沙滩椅可以租。夏天游客较多。,4.4,2016/06/09,2
413,这里南邻极地海洋世界，东部可眺望到矗立于海中的巨石“石老人”，这块奇石极像一位老人坐于海中，它是千百万年的风浪侵蚀和冲击形成的海蚀柱景观。,4.4,2015/05/15,2
414,景色不错，这里有着两个海湾，都有着绵长的海岸线，无论它们是不是都属于石老人浴场，这里都是人头攒动。,4.4,2015/03/30,0
415,崂山的空气能比市区更好一些，石老人就是海里伸出来的一个礁石,4.4,2014/12/20,0
416,免费景点，沙子很细，海岸线很长，是青岛市最好的海水浴场之一,4.4,2014/11/26,2
417,青岛一处非常有名的海水浴场，沙滩很干净，管理非常井然有序，各地游客非常多，在这里享受阳光的沐浴。,4.4,2015/12/28,0
418,夏天也超级凉快的，很舒服，洗海澡，公交车到青岛大剧院下车,4.4,2014/10/31,0
419,离市区挺远，坐公交去到是很方便，环境好，沙子很细，值得去,4.4,2014/07/12,0
420,不错。孩子玩的很欢。建议早些去，我们去的偏晚。有点凉。,4.4,2016/08/05,0
421,乘车往石老人海水浴场。14点到达，自由活动，海水有些冷，而且，1台大铲车不停地把沙滩上大片的绿藻铲起，卸到旁边等候的环卫车，环卫车1辆接1辆。就没有换泳衣，赤足在浅水中走走。,4.4,2016/03/07,0
422,比金沙汤觉着人少…金沙滩人太多了，但是觉着金沙滩消费还好点，石老人玩还行,4.4,2016/08/22,1
423,免费的海水浴场，离市区比较远，人不是很多。远处有一块礁石，据说是石老人。,4.4,2014/07/20,1
424,叫石老人是因为远处有个巨石像老人一样，夏天海边的人好多啊，我们朋友几个去的，玩的也超开心，拍了很多照片，景色不错，就是玩完脚上全是啥子，有收费冲洗的地方,4.4,2014/04/28,1
425,十老人浴场很不错的，我们住的的如家离的很近，晚上和早上都可以去海边玩。,4.4,2018/07/04,1
426,海滩的沙子很细，踩上去软软的，很舒服，海水也很干净,4.4,2017/07/28,2
427,好着呢真的不错实话实话物美价廉,4.4,2017/02/14,3
428,青岛水质最好的浴场，夏季的时候最好，离啤酒节很近。,4.4,2014/12/01,0
